Wavelength (nm),Sum,Na I (4.5e-02),Na II (9.5e-01),Na III (3.4e-19)
505.41,5.760e-13,5.760e-13,,
505.46,1.109e-12,1.109e-12,,
505.51,2.095e-12,2.095e-12,,
505.56,3.879e-12,3.879e-12,,
505.61,7.047e-12,7.047e-12,,
505.66,1.255e-11,1.255e-11,,
505.71,2.193e-11,2.193e-11,,
505.76,3.758e-11,3.758e-11,,
505.81,6.316e-11,6.316e-11,,
505.86,1.041e-10,1.041e-10,,
505.91,1.683e-10,1.683e-10,,
505.96,2.668e-10,2.668e-10,,
506.01,4.147e-10,4.147e-10,,
506.06,6.324e-10,6.324e-10,,
506.11,9.458e-10,9.458e-10,,
506.16,1.387e-9,1.387e-9,,
506.21,1.995e-9,1.995e-9,,
506.26,2.815e-9,2.815e-9,,
506.31,3.895e-9,3.895e-9,,
506.36,5.285e-9,5.285e-9,,
506.41,7.034e-9,7.034e-9,,
506.46,9.180e-9,9.180e-9,,
506.51,1.175e-8,1.175e-8,,
506.56,1.475e-8,1.475e-8,,
506.61,1.816e-8,1.816e-8,,
506.66,2.193e-8,2.193e-8,,
506.71,2.598e-8,2.598e-8,,
506.76,3.017e-8,3.017e-8,,
506.81,3.437e-8,3.437e-8,,
506.86,3.840e-8,3.840e-8,,
506.91,4.207e-8,4.207e-8,,
506.96,4.521e-8,4.521e-8,,
507.01,4.765e-8,4.765e-8,,
507.06,4.925e-8,4.925e-8,,
507.11,4.992e-8,4.992e-8,,
507.16,4.963e-8,4.963e-8,,
507.21,4.839e-8,4.839e-8,,
507.26,4.628e-8,4.628e-8,,
507.31,4.340e-8,4.340e-8,,
507.36,3.992e-8,3.992e-8,,
507.41,3.601e-8,3.601e-8,,
507.46,3.186e-8,3.186e-8,,
507.51,2.764e-8,2.764e-8,,
507.56,2.353e-8,2.353e-8,,
507.61,1.963e-8,1.963e-8,,
507.66,1.607e-8,1.607e-8,,
507.71,1.290e-8,1.290e-8,,
507.76,1.016e-8,1.016e-8,,
507.81,7.843e-9,7.843e-9,,
507.86,5.939e-9,5.939e-9,,
507.91,4.411e-9,4.411e-9,,
507.96,3.213e-9,3.213e-9,,
508.01,2.295e-9,2.295e-9,,
508.06,1.608e-9,1.608e-9,,
508.11,1.105e-9,1.105e-9,,
508.16,7.446e-10,7.446e-10,,
508.21,4.921e-10,4.921e-10,,
508.26,3.190e-10,3.190e-10,,
508.31,2.028e-10,2.028e-10,,
508.36,1.264e-10,1.264e-10,,
508.41,7.731e-11,7.731e-11,,
508.46,4.636e-11,4.636e-11,,
508.51,2.727e-11,2.727e-11,,
508.56,1.573e-11,1.573e-11,,
508.61,8.898e-12,8.898e-12,,
508.66,4.937e-12,4.937e-12,,
508.71,2.686e-12,2.686e-12,,
508.76,1.434e-12,1.434e-12,,
508.81,7.503e-13,7.503e-13,,
508.86,3.852e-13,3.852e-13,,
508.91,1.939e-13,1.939e-13,,
508.96,9.574e-14,9.574e-14,,
509.01,4.636e-14,4.636e-14,,
509.06,2.202e-14,2.202e-14,,
509.11,1.025e-14,1.025e-14,,
509.16,4.684e-15,4.684e-15,,
509.21,2.098e-15,2.098e-15,,
509.26,9.220e-16,9.220e-16,,
509.31,3.973e-16,3.973e-16,,
509.36,1.679e-16,1.679e-16,,
509.42,5.822e-17,5.822e-17,,
509.47,2.357e-17,2.357e-17,,
509.52,9.361e-18,9.361e-18,,
509.57,3.646e-18,3.646e-18,,
509.62,1.393e-18,1.393e-18,,
509.67,5.217e-19,5.217e-19,,
509.72,1.917e-19,1.917e-19,,
509.77,6.907e-20,6.907e-20,,
509.82,2.441e-20,2.441e-20,,
509.87,8.460e-21,8.460e-21,,
509.92,2.876e-21,2.876e-21,,
509.97,9.587e-22,9.587e-22,,
510.02,3.135e-22,3.135e-22,,
510.07,1.005e-22,1.005e-22,,
510.12,3.161e-23,3.161e-23,,
510.17,9.749e-24,9.749e-24,,
512.22,4.790e-10,4.790e-10,,
512.27,1.536e-9,1.536e-9,,
512.32,4.835e-9,4.835e-9,,
512.37,1.493e-8,1.493e-8,,
512.42,4.526e-8,4.526e-8,,
512.47,1.346e-7,1.346e-7,,
512.52,3.930e-7,3.930e-7,,
512.57,1.126e-6,1.126e-6,,
512.62,3.165e-6,3.165e-6,,
512.67,8.731e-6,8.731e-6,,
512.72,2.364e-5,2.364e-5,,
512.77,6.280e-5,6.280e-5,,
512.82,1.637e-4,1.637e-4,,
512.87,4.189e-4,4.189e-4,,
512.92,1.052e-3,1.052e-3,,
512.97,2.592e-3,2.592e-3,,
513.02,6.268e-3,6.268e-3,,
513.07,1.487e-2,1.487e-2,,
513.12,3.464e-2,3.464e-2,,
513.17,7.915e-2,7.915e-2,,
513.22,1.775e-1,1.775e-1,,
513.27,3.907e-1,3.907e-1,,
513.32,8.438e-1,8.438e-1,,
513.37,1.789e+0,1.789e+0,,
513.42,3.720e+0,3.720e+0,,
513.47,7.594e+0,7.594e+0,,
513.52,1.521e+1,1.521e+1,,
513.57,2.990e+1,2.990e+1,,
513.62,5.768e+1,5.768e+1,,
513.67,1.092e+2,1.092e+2,,
513.72,2.029e+2,2.029e+2,,
513.77,3.699e+2,3.699e+2,,
513.82,6.618e+2,6.618e+2,,
513.87,1.162e+3,1.162e+3,,
513.92,2.002e+3,2.002e+3,,
513.97,3.386e+3,3.386e+3,,
514.02,5.618e+3,5.618e+3,,
514.07,9.148e+3,9.148e+3,,
514.12,1.462e+4,1.462e+4,,
514.17,2.293e+4,2.293e+4,,
514.22,3.529e+4,3.529e+4,,
514.27,5.329e+4,5.329e+4,,
514.32,7.899e+4,7.899e+4,,
514.37,1.149e+5,1.149e+5,,
514.42,1.640e+5,1.640e+5,,
514.47,2.297e+5,2.297e+5,,
514.52,3.157e+5,3.157e+5,,
514.57,4.259e+5,4.259e+5,,
514.62,5.639e+5,5.639e+5,,
514.67,7.325e+5,7.325e+5,,
514.72,9.339e+5,9.339e+5,,
514.77,1.168e+6,1.168e+6,,
514.82,1.435e+6,1.435e+6,,
514.87,1.729e+6,1.729e+6,,
514.92,2.044e+6,2.044e+6,,
514.97,2.372e+6,2.372e+6,,
515.02,2.701e+6,2.701e+6,,
515.07,3.018e+6,3.018e+6,,
515.12,3.310e+6,3.310e+6,,
515.17,3.562e+6,3.562e+6,,
515.22,3.762e+6,3.762e+6,,
515.27,3.899e+6,3.899e+6,,
515.32,3.965e+6,3.965e+6,,
515.37,3.958e+6,3.958e+6,,
515.42,3.877e+6,3.877e+6,,
515.47,3.726e+6,3.726e+6,,
515.52,3.515e+6,3.515e+6,,
515.57,3.254e+6,3.254e+6,,
515.62,2.956e+6,2.956e+6,,
515.67,2.635e+6,2.635e+6,,
515.72,2.306e+6,2.306e+6,,
515.77,1.979e+6,1.979e+6,,
515.82,1.668e+6,1.668e+6,,
515.87,1.379e+6,1.379e+6,,
515.92,1.119e+6,1.119e+6,,
515.97,8.910e+5,8.910e+5,,
516.02,6.962e+5,6.962e+5,,
516.07,5.339e+5,5.339e+5,,
516.12,4.018e+5,4.018e+5,,
516.17,2.967e+5,2.967e+5,,
516.22,2.150e+5,2.150e+5,,
516.27,1.529e+5,1.529e+5,,
516.32,1.068e+5,1.068e+5,,
516.37,7.312e+4,7.312e+4,,
516.42,4.915e+4,4.915e+4,,
516.47,3.242e+4,3.242e+4,,
516.52,2.099e+4,2.099e+4,,
516.57,1.333e+4,1.333e+4,,
516.62,8.311e+3,8.311e+3,,
516.67,5.084e+3,5.084e+3,,
516.72,3.052e+3,3.052e+3,,
516.77,1.798e+3,1.798e+3,,
516.82,1.040e+3,1.040e+3,,
516.87,5.900e+2,5.900e+2,,
516.92,3.285e+2,3.285e+2,,
516.97,1.795e+2,1.795e+2,,
517.02,9.626e+1,9.626e+1,,
517.07,5.066e+1,5.066e+1,,
517.12,2.616e+1,2.616e+1,,
517.17,1.326e+1,1.326e+1,,
517.22,6.594e+0,6.594e+0,,
517.27,3.218e+0,3.218e+0,,
517.32,1.541e+0,1.541e+0,,
517.37,7.245e-1,7.245e-1,,
517.42,3.342e-1,3.342e-1,,
517.47,1.513e-1,1.513e-1,,
517.52,6.719e-2,6.719e-2,,
517.57,2.929e-2,2.929e-2,,
517.62,1.253e-2,1.253e-2,,
517.67,5.261e-3,5.261e-3,,
517.72,2.167e-3,2.167e-3,,
517.77,8.763e-4,8.763e-4,,
517.82,3.477e-4,3.477e-4,,
517.87,1.354e-4,1.354e-4,,
517.92,5.173e-5,5.173e-5,,
517.97,1.940e-5,1.940e-5,,
518.02,7.138e-6,7.138e-6,,
518.07,2.578e-6,2.578e-6,,
518.12,9.135e-7,9.135e-7,,
518.17,3.177e-7,3.177e-7,,
518.22,1.084e-7,1.084e-7,,
518.27,3.631e-8,3.631e-8,,
518.32,1.194e-8,1.194e-8,,
518.37,3.850e-9,3.850e-9,,
518.42,1.219e-9,1.219e-9,,
518.47,8.358e-17,8.358e-17,,
518.52,3.546e-17,3.546e-17,,
518.57,1.476e-17,1.476e-17,,
518.62,6.032e-18,6.032e-18,,
518.67,2.419e-18,2.419e-18,,
518.72,9.519e-19,9.519e-19,,
518.77,3.677e-19,3.677e-19,,
518.82,1.394e-19,1.394e-19,,
518.87,5.184e-20,5.184e-20,,
518.92,1.893e-20,1.893e-20,,
518.97,6.782e-21,6.782e-21,,
519.02,2.385e-21,2.385e-21,,
519.07,8.230e-22,8.230e-22,,
519.12,2.788e-22,2.788e-22,,
519.17,9.266e-23,9.266e-23,,
519.22,3.023e-23,3.023e-23,,
519.27,9.678e-24,9.678e-24,,
519.32,3.041e-24,3.041e-24,,
558.68,2.210e-24,2.210e-24,,
558.73,6.411e-24,6.411e-24,,
558.78,1.831e-23,1.831e-23,,
558.83,5.146e-23,5.146e-23,,
558.88,1.424e-22,1.424e-22,,
558.93,3.877e-22,3.877e-22,,
558.98,1.039e-21,1.039e-21,,
559.03,2.742e-21,2.742e-21,,
559.08,7.121e-21,7.121e-21,,
559.13,1.820e-20,1.820e-20,,
559.18,4.580e-20,4.580e-20,,
559.23,1.134e-19,1.134e-19,,
559.28,2.765e-19,2.765e-19,,
559.33,6.634e-19,6.634e-19,,
559.38,1.567e-18,1.567e-18,,
559.43,3.642e-18,3.642e-18,,
559.48,8.334e-18,8.334e-18,,
559.53,1.877e-17,1.877e-17,,
559.58,4.161e-17,4.161e-17,,
559.63,9.080e-17,9.080e-17,,
559.68,1.950e-16,1.950e-16,,
559.73,4.123e-16,4.123e-16,,
559.78,8.579e-16,8.579e-16,,
559.83,1.757e-15,1.757e-15,,
559.88,3.542e-15,3.542e-15,,
559.93,7.029e-15,7.029e-15,,
559.98,1.373e-14,1.373e-14,,
560.03,2.640e-14,2.640e-14,,
560.08,4.995e-14,4.995e-14,,
560.13,9.304e-14,9.304e-14,,
560.18,1.706e-13,1.706e-13,,
560.23,3.078e-13,3.078e-13,,
560.28,5.468e-13,5.468e-13,,
560.33,9.559e-13,9.559e-13,,
560.38,1.645e-12,1.645e-12,,
560.43,2.787e-12,2.787e-12,,
560.48,4.646e-12,4.646e-12,,
560.53,7.625e-12,7.625e-12,,
560.58,1.232e-11,1.232e-11,,
560.63,1.958e-11,1.958e-11,,
560.68,3.065e-11,3.065e-11,,
560.73,4.721e-11,4.721e-11,,
560.78,7.159e-11,7.159e-11,,
560.83,1.068e-10,1.068e-10,,
560.88,1.569e-10,1.569e-10,,
560.93,2.269e-10,2.269e-10,,
560.98,3.230e-10,3.230e-10,,
561.03,4.525e-10,4.525e-10,,
561.08,6.239e-10,6.239e-10,,
561.13,8.468e-10,8.468e-10,,
561.18,1.131e-9,1.131e-9,,
561.23,1.488e-9,1.488e-9,,
561.28,1.925e-9,1.925e-9,,
561.33,2.453e-9,2.453e-9,,
561.38,3.076e-9,3.076e-9,,
561.43,3.797e-9,3.797e-9,,
561.48,4.612e-9,4.612e-9,,
561.53,5.516e-9,5.516e-9,,
561.58,6.492e-9,6.492e-9,,
561.63,7.522e-9,7.522e-9,,
561.68,8.578e-9,8.578e-9,,
561.73,9.628e-9,9.628e-9,,
561.78,1.064e-8,1.064e-8,,
561.83,1.157e-8,1.157e-8,,
561.88,1.238e-8,1.238e-8,,
561.93,1.305e-8,1.305e-8,,
561.98,1.353e-8,1.353e-8,,
562.03,1.381e-8,1.381e-8,,
562.08,1.388e-8,1.388e-8,,
562.13,1.373e-8,1.373e-8,,
562.18,1.336e-8,1.336e-8,,
562.23,1.280e-8,1.280e-8,,
562.28,1.207e-8,1.207e-8,,
562.33,1.121e-8,1.121e-8,,
562.38,1.024e-8,1.024e-8,,
562.43,9.211e-9,9.211e-9,,
562.48,8.154e-9,8.154e-9,,
562.53,7.105e-9,7.105e-9,,
562.58,6.094e-9,6.094e-9,,
562.63,5.145e-9,5.145e-9,,
562.68,4.275e-9,4.275e-9,,
562.73,3.497e-9,3.497e-9,,
562.78,2.815e-9,2.815e-9,,
562.83,2.231e-9,2.231e-9,,
562.88,1.740e-9,1.740e-9,,
562.93,1.336e-9,1.336e-9,,
562.98,1.009e-9,1.009e-9,,
563.03,7.508e-10,7.508e-10,,
563.08,5.497e-10,5.497e-10,,
563.13,3.961e-10,3.961e-10,,
563.18,2.810e-10,2.810e-10,,
563.23,1.962e-10,1.962e-10,,
563.28,1.348e-10,1.348e-10,,
563.33,9.120e-11,9.120e-11,,
563.38,6.072e-11,6.072e-11,,
563.43,3.979e-11,3.979e-11,,
563.48,2.567e-11,2.567e-11,,
563.53,1.630e-11,1.630e-11,,
563.58,1.019e-11,1.019e-11,,
563.63,6.266e-12,6.266e-12,,
563.68,3.794e-12,3.794e-12,,
563.73,2.261e-12,2.261e-12,,
563.78,1.327e-12,1.327e-12,,
563.83,7.660e-13,7.660e-13,,
563.88,4.353e-13,4.353e-13,,
563.93,2.435e-13,2.435e-13,,
563.98,1.341e-13,1.341e-13,,
564.03,7.268e-14,7.268e-14,,
564.08,3.878e-14,3.878e-14,,
564.13,2.036e-14,2.036e-14,,
564.18,1.052e-14,1.052e-14,,
564.23,5.354e-15,5.354e-15,,
564.28,2.681e-15,2.681e-15,,
564.33,1.321e-15,1.321e-15,,
564.38,6.411e-16,6.411e-16,,
564.43,3.062e-16,3.062e-16,,
564.48,1.439e-16,1.439e-16,,
564.53,6.658e-17,6.658e-17,,
564.58,3.032e-17,3.032e-17,,
564.63,1.359e-17,1.359e-17,,
564.68,5.996e-18,5.996e-18,,
564.73,2.604e-18,2.604e-18,,
564.78,1.113e-18,1.113e-18,,
564.83,5.690e-9,5.690e-9,,
564.88,1.633e-8,1.633e-8,,
564.93,4.616e-8,4.616e-8,,
564.98,1.284e-7,1.284e-7,,
565.03,3.519e-7,3.519e-7,,
565.08,9.495e-7,9.495e-7,,
565.13,2.522e-6,2.522e-6,,
565.18,6.598e-6,6.598e-6,,
565.23,1.699e-5,1.699e-5,,
565.28,4.309e-5,4.309e-5,,
565.33,1.076e-4,1.076e-4,,
565.38,2.646e-4,2.646e-4,,
565.43,6.405e-4,6.405e-4,,
565.48,1.527e-3,1.527e-3,,
565.53,3.583e-3,3.583e-3,,
565.58,8.280e-3,8.280e-3,,
565.63,1.884e-2,1.884e-2,,
565.68,4.222e-2,4.222e-2,,
565.73,9.313e-2,9.313e-2,,
565.78,2.023e-1,2.023e-1,,
565.83,4.327e-1,4.327e-1,,
565.88,9.113e-1,9.113e-1,,
565.93,1.890e+0,1.890e+0,,
565.98,3.858e+0,3.858e+0,,
566.03,7.757e+0,7.757e+0,,
566.08,1.536e+1,1.536e+1,,
566.13,2.993e+1,2.993e+1,,
566.18,5.745e+1,5.745e+1,,
566.23,1.086e+2,1.086e+2,,
566.28,2.020e+2,2.020e+2,,
566.33,3.702e+2,3.702e+2,,
566.38,6.678e+2,6.678e+2,,
566.43,1.186e+3,1.186e+3,,
566.48,2.075e+3,2.075e+3,,
566.53,3.575e+3,3.575e+3,,
566.58,6.063e+3,6.063e+3,,
566.63,1.013e+4,1.013e+4,,
566.68,1.666e+4,1.666e+4,,
566.73,2.697e+4,2.697e+4,,
566.78,4.302e+4,4.302e+4,,
566.83,6.756e+4,6.756e+4,,
566.88,1.045e+5,1.045e+5,,
566.93,1.592e+5,1.592e+5,,
566.98,2.388e+5,2.388e+5,,
567.03,3.528e+5,3.528e+5,,
567.08,5.134e+5,5.134e+5,,
567.13,7.359e+5,7.359e+5,,
567.18,1.039e+6,1.039e+6,,
567.23,1.445e+6,1.445e+6,,
567.28,1.981e+6,1.981e+6,,
567.33,2.675e+6,2.675e+6,,
567.38,3.560e+6,3.560e+6,,
567.43,4.670e+6,4.670e+6,,
567.48,6.038e+6,6.038e+6,,
567.53,7.698e+6,7.698e+6,,
567.58,9.680e+6,9.680e+6,,
567.63,1.201e+7,1.201e+7,,
567.68,1.470e+7,1.470e+7,,
567.73,1.776e+7,1.776e+7,,
567.78,2.118e+7,2.118e+7,,
567.83,2.497e+7,2.497e+7,,
567.88,2.908e+7,2.908e+7,,
567.93,3.350e+7,3.350e+7,,
567.98,3.816e+7,3.816e+7,,
568.03,4.304e+7,4.304e+7,,
568.08,4.806e+7,4.806e+7,,
568.13,5.317e+7,5.317e+7,,
568.18,5.831e+7,5.831e+7,,
568.23,6.339e+7,6.339e+7,,
568.28,6.835e+7,6.835e+7,,
568.33,7.311e+7,7.311e+7,,
568.38,7.757e+7,7.757e+7,,
568.43,8.165e+7,8.165e+7,,
568.48,8.525e+7,8.525e+7,,
568.53,8.826e+7,8.826e+7,,
568.58,9.059e+7,9.059e+7,,
568.63,9.213e+7,9.213e+7,,
568.68,9.281e+7,9.281e+7,,
568.73,9.256e+7,9.256e+7,,
568.78,9.134e+7,9.134e+7,,
568.83,8.914e+7,8.914e+7,,
568.88,8.601e+7,8.601e+7,,
568.93,8.199e+7,8.199e+7,,
568.98,7.721e+7,7.721e+7,,
569.03,7.177e+7,7.177e+7,,
569.08,6.585e+7,6.585e+7,,
569.13,5.961e+7,5.961e+7,,
569.18,5.323e+7,5.323e+7,,
569.23,4.687e+7,4.687e+7,,
569.28,4.069e+7,4.069e+7,,
569.33,3.481e+7,3.481e+7,,
569.38,2.936e+7,2.936e+7,,
569.43,2.440e+7,2.440e+7,,
569.48,1.998e+7,1.998e+7,,
569.53,1.612e+7,1.612e+7,,
569.58,1.281e+7,1.281e+7,,
569.63,1.003e+7,1.003e+7,,
569.68,7.735e+6,7.735e+6,,
569.73,5.875e+6,5.875e+6,,
569.78,4.395e+6,4.395e+6,,
569.83,3.238e+6,3.238e+6,,
569.88,2.349e+6,2.349e+6,,
569.93,1.679e+6,1.679e+6,,
569.98,1.181e+6,1.181e+6,,
570.03,8.186e+5,8.186e+5,,
570.08,5.586e+5,5.586e+5,,
570.13,3.754e+5,3.754e+5,,
570.18,2.484e+5,2.484e+5,,
570.23,1.619e+5,1.619e+5,,
570.28,1.039e+5,1.039e+5,,
570.33,6.562e+4,6.562e+4,,
570.38,4.082e+4,4.082e+4,,
570.43,2.501e+4,2.501e+4,,
570.48,1.509e+4,1.509e+4,,
570.53,8.962e+3,8.962e+3,,
570.58,5.242e+3,5.242e+3,,
570.63,3.019e+3,3.019e+3,,
570.68,1.712e+3,1.712e+3,,
570.73,9.561e+2,9.561e+2,,
570.78,5.257e+2,5.257e+2,,
570.83,2.846e+2,2.846e+2,,
570.88,1.518e+2,1.518e+2,,
570.93,7.967e+1,7.967e+1,,
570.98,4.118e+1,4.118e+1,,
571.03,2.096e+1,2.096e+1,,
571.08,1.051e+1,1.051e+1,,
571.13,5.184e+0,5.184e+0,,
571.19,2.177e+0,2.177e+0,,
571.24,1.038e+0,1.038e+0,,
571.29,4.877e-1,4.877e-1,,
571.34,2.255e-1,2.255e-1,,
571.39,1.027e-1,1.027e-1,,
571.44,4.606e-2,4.606e-2,,
571.49,2.034e-2,2.034e-2,,
571.54,8.842e-3,8.842e-3,,
571.59,3.785e-3,3.785e-3,,
571.64,1.596e-3,1.596e-3,,
571.69,6.623e-4,6.623e-4,,
571.74,2.707e-4,2.707e-4,,
571.79,1.089e-4,1.089e-4,,
571.84,4.317e-5,4.317e-5,,
571.89,1.684e-5,1.684e-5,,
571.94,6.472e-6,6.472e-6,,
571.99,2.449e-6,2.449e-6,,
572.04,9.121e-7,9.121e-7,,
572.09,3.346e-7,3.346e-7,,
572.14,1.208e-7,1.208e-7,,
572.19,4.298e-8,4.298e-8,,
572.24,1.505e-8,1.505e-8,,
585.44,3.684e-7,3.684e-7,,
585.49,1.021e-6,1.021e-6,,
585.54,2.787e-6,2.787e-6,,
585.59,7.501e-6,7.501e-6,,
585.64,1.990e-5,1.990e-5,,
585.69,5.205e-5,5.205e-5,,
585.74,1.342e-4,1.342e-4,,
585.79,3.409e-4,3.409e-4,,
585.84,8.538e-4,8.538e-4,,
585.89,2.108e-3,2.108e-3,,
585.94,5.129e-3,5.129e-3,,
585.99,1.230e-2,1.230e-2,,
586.04,2.908e-2,2.908e-2,,
586.09,6.778e-2,6.778e-2,,
586.14,1.557e-1,1.557e-1,,
586.19,3.525e-1,3.525e-1,,
586.24,7.867e-1,7.867e-1,,
586.29,1.731e+0,1.731e+0,,
586.34,3.752e+0,3.752e+0,,
586.39,8.020e+0,8.020e+0,,
586.44,1.690e+1,1.690e+1,,
586.49,3.509e+1,3.509e+1,,
586.54,7.182e+1,7.182e+1,,
586.59,1.449e+2,1.449e+2,,
586.64,2.882e+2,2.882e+2,,
586.69,5.649e+2,5.649e+2,,
586.74,1.092e+3,1.092e+3,,
586.79,2.079e+3,2.079e+3,,
586.84,3.903e+3,3.903e+3,,
586.89,7.222e+3,7.222e+3,,
586.94,1.317e+4,1.317e+4,,
586.99,2.368e+4,2.368e+4,,
587.04,4.197e+4,4.197e+4,,
587.09,7.332e+4,7.332e+4,,
587.14,1.263e+5,1.263e+5,,
587.19,2.143e+5,2.143e+5,,
587.24,3.585e+5,3.585e+5,,
587.29,5.912e+5,5.912e+5,,
587.34,9.609e+5,9.609e+5,,
587.39,1.540e+6,1.540e+6,,
587.44,2.432e+6,2.432e+6,,
587.49,3.786e+6,3.786e+6,,
587.54,5.810e+6,5.810e+6,,
587.59,8.788e+6,8.788e+6,,
587.64,1.310e+7,1.310e+7,,
587.69,1.926e+7,1.926e+7,,
587.74,2.791e+7,2.791e+7,,
587.79,3.986e+7,3.986e+7,,
587.84,5.612e+7,5.612e+7,,
587.89,7.789e+7,7.789e+7,,
587.94,1.066e+8,1.066e+8,,
587.99,1.438e+8,1.438e+8,,
588.04,1.912e+8,1.912e+8,,
588.09,2.506e+8,2.506e+8,,
588.14,3.239e+8,3.239e+8,,
588.19,4.129e+8,4.129e+8,,
588.24,5.188e+8,5.188e+8,,
588.29,6.429e+8,6.429e+8,,
588.34,7.855e+8,7.855e+8,,
588.39,9.466e+8,9.466e+8,,
588.44,1.125e+9,1.125e+9,,
588.49,1.319e+9,1.319e+9,,
588.54,1.526e+9,1.526e+9,,
588.59,1.742e+9,1.742e+9,,
588.64,1.962e+9,1.962e+9,,
588.69,2.181e+9,2.181e+9,,
588.74,2.394e+9,2.394e+9,,
588.79,2.596e+9,2.596e+9,,
588.84,2.779e+9,2.779e+9,,
588.89,2.941e+9,2.941e+9,,
588.94,3.076e+9,3.076e+9,,
588.99,3.182e+9,3.182e+9,,
589.04,3.257e+9,3.257e+9,,
589.09,3.299e+9,3.299e+9,,
589.14,3.309e+9,3.309e+9,,
589.19,3.288e+9,3.288e+9,,
589.24,3.239e+9,3.239e+9,,
589.29,3.163e+9,3.163e+9,,
589.34,3.065e+9,3.065e+9,,
589.39,2.946e+9,2.946e+9,,
589.44,2.812e+9,2.812e+9,,
589.49,2.664e+9,2.664e+9,,
589.54,2.506e+9,2.506e+9,,
589.59,2.340e+9,2.340e+9,,
589.64,2.169e+9,2.169e+9,,
589.69,1.996e+9,1.996e+9,,
589.74,1.822e+9,1.822e+9,,
589.79,1.649e+9,1.649e+9,,
589.84,1.480e+9,1.480e+9,,
589.89,1.317e+9,1.317e+9,,
589.94,1.160e+9,1.160e+9,,
589.99,1.011e+9,1.011e+9,,
590.04,8.728e+8,8.728e+8,,
590.09,7.449e+8,7.449e+8,,
590.14,6.287e+8,6.287e+8,,
590.19,5.243e+8,5.243e+8,,
590.24,4.321e+8,4.321e+8,,
590.29,3.517e+8,3.517e+8,,
590.34,2.826e+8,2.826e+8,,
590.39,2.242e+8,2.242e+8,,
590.44,1.756e+8,1.756e+8,,
590.49,1.357e+8,1.357e+8,,
590.54,1.034e+8,1.034e+8,,
590.59,7.779e+7,7.779e+7,,
590.64,5.771e+7,5.771e+7,,
590.69,4.223e+7,4.223e+7,,
590.74,3.047e+7,3.047e+7,,
590.79,2.168e+7,2.168e+7,,
590.84,1.521e+7,1.521e+7,,
590.89,1.053e+7,1.053e+7,,
590.94,7.180e+6,7.180e+6,,
590.99,4.828e+6,4.828e+6,,
591.04,3.202e+6,3.202e+6,,
591.09,2.093e+6,2.093e+6,,
591.14,1.349e+6,1.349e+6,,
591.19,8.568e+5,8.568e+5,,
591.24,5.366e+5,5.366e+5,,
591.29,3.313e+5,3.313e+5,,
591.34,2.016e+5,2.016e+5,,
591.39,1.210e+5,1.210e+5,,
591.44,7.154e+4,7.154e+4,,
591.49,4.171e+4,4.171e+4,,
591.54,2.397e+4,2.397e+4,,
591.59,1.358e+4,1.358e+4,,
591.64,7.582e+3,7.582e+3,,
591.69,4.173e+3,4.173e+3,,
591.74,2.264e+3,2.264e+3,,
591.79,1.211e+3,1.211e+3,,
591.84,6.385e+2,6.385e+2,,
591.89,3.319e+2,3.319e+2,,
591.94,1.700e+2,1.700e+2,,
591.99,8.585e+1,8.585e+1,,
592.04,4.273e+1,4.273e+1,,
592.09,2.097e+1,2.097e+1,,
592.14,1.014e+1,1.014e+1,,
592.19,4.834e+0,4.834e+0,,
592.24,2.272e+0,2.272e+0,,
592.29,1.052e+0,1.052e+0,,
592.34,4.805e-1,4.805e-1,,
592.39,2.163e-1,2.163e-1,,
592.44,9.596e-2,9.596e-2,,
592.49,4.197e-2,4.197e-2,,
592.54,1.809e-2,1.809e-2,,
592.59,7.687e-3,7.687e-3,,
592.64,3.220e-3,3.220e-3,,
592.69,1.329e-3,1.329e-3,,
592.74,5.411e-4,5.411e-4,,
592.79,2.171e-4,2.171e-4,,
592.84,8.584e-5,8.584e-5,,
592.89,3.346e-5,3.346e-5,,
592.94,1.286e-5,1.286e-5,,
592.99,4.869e-6,4.869e-6,,
593.04,1.818e-6,1.818e-6,,
593.09,6.690e-7,6.690e-7,,
593.14,2.427e-7,2.427e-7,,
611.75,1.741e-9,1.741e-9,,
611.8,4.559e-9,4.559e-9,,
611.85,1.178e-8,1.178e-8,,
611.9,3.003e-8,3.003e-8,,
611.95,7.557e-8,7.557e-8,,
612,1.877e-7,1.877e-7,,
612.05,4.599e-7,4.599e-7,,
612.1,1.112e-6,1.112e-6,,
612.15,2.655e-6,2.655e-6,,
612.2,6.254e-6,6.254e-6,,
612.25,1.454e-5,1.454e-5,,
612.3,3.335e-5,3.335e-5,,
612.35,7.552e-5,7.552e-5,,
612.4,1.687e-4,1.687e-4,,
612.45,3.721e-4,3.721e-4,,
612.5,8.097e-4,8.097e-4,,
612.55,1.739e-3,1.739e-3,,
612.6,3.686e-3,3.686e-3,,
612.65,7.709e-3,7.709e-3,,
612.7,1.591e-2,1.591e-2,,
612.75,3.242e-2,3.242e-2,,
612.8,6.518e-2,6.518e-2,,
612.85,1.293e-1,1.293e-1,,
612.9,2.532e-1,2.532e-1,,
612.95,4.894e-1,4.894e-1,,
613,9.332e-1,9.332e-1,,
613.05,1.756e+0,1.756e+0,,
613.1,3.262e+0,3.262e+0,,
613.15,5.980e+0,5.980e+0,,
613.2,1.082e+1,1.082e+1,,
613.25,1.932e+1,1.932e+1,,
