Wavelength (nm),Sum,Ca I (3.8e-02),Ca II (9.5e-01),Ca III (1.3e-02)
807.01,1.655e-15,,,1.655e-15
807.06,1.232e-15,,,1.232e-15
807.11,9.097e-16,,,9.097e-16
807.16,6.667e-16,,,6.667e-16
807.21,4.849e-16,,,4.849e-16
807.26,3.500e-16,,,3.500e-16
807.31,2.507e-16,,,2.507e-16
807.36,1.784e-16,,,1.784e-16
807.41,1.261e-16,,,1.261e-16
807.46,8.877e-17,,,8.877e-17
807.51,6.245e-17,,,6.245e-17
807.56,4.429e-17,,,4.429e-17
807.61,3.220e-17,,,3.220e-17
807.66,2.476e-17,,,2.476e-17
807.71,2.105e-17,,,2.105e-17
807.76,2.060e-17,,,2.060e-17
807.81,2.333e-17,,,2.333e-17
807.86,2.955e-17,,,2.955e-17
807.91,4.001e-17,,,4.001e-17
807.96,5.589e-17,,,5.589e-17
808.01,7.896e-17,,,7.896e-17
808.06,1.117e-16,,,1.117e-16
808.11,1.574e-16,,,1.574e-16
808.16,2.206e-16,,,2.206e-16
808.21,3.070e-16,,,3.070e-16
808.26,4.241e-16,,,4.241e-16
808.31,5.816e-16,,,5.816e-16
808.36,7.917e-16,,,7.917e-16
808.41,1.069e-15,,,1.069e-15
808.46,1.434e-15,,,1.434e-15
808.51,1.908e-15,,,1.908e-15
808.56,2.519e-15,,,2.519e-15
808.61,3.300e-15,,,3.300e-15
808.66,4.292e-15,,,4.292e-15
808.71,5.539e-15,,,5.539e-15
808.76,7.094e-15,,,7.094e-15
808.81,9.017e-15,,,9.017e-15
808.86,1.137e-14,,,1.137e-14
808.91,1.424e-14,,,1.424e-14
808.96,1.769e-14,,,1.769e-14
809.01,2.181e-14,,,2.181e-14
809.06,2.669e-14,,,2.669e-14
809.11,3.240e-14,,,3.240e-14
809.16,3.905e-14,,,3.905e-14
809.21,4.670e-14,,,4.670e-14
809.26,5.543e-14,,,5.543e-14
809.31,6.529e-14,,,6.529e-14
809.36,7.632e-14,,,7.632e-14
809.41,8.855e-14,,,8.855e-14
809.46,1.019e-13,,,1.019e-13
809.51,1.165e-13,,,1.165e-13
809.56,1.321e-13,,,1.321e-13
809.61,1.487e-13,,,1.487e-13
809.66,1.660e-13,,,1.660e-13
809.71,1.841e-13,,,1.841e-13
809.76,2.025e-13,,,2.025e-13
809.81,2.211e-13,,,2.211e-13
809.86,2.396e-13,,,2.396e-13
809.91,2.577e-13,,,2.577e-13
809.96,2.751e-13,,,2.751e-13
810.01,2.916e-13,,,2.916e-13
810.06,3.067e-13,,,3.067e-13
810.11,3.203e-13,,,3.203e-13
810.16,3.320e-13,,,3.320e-13
810.21,3.418e-13,,,3.418e-13
810.26,3.493e-13,,,3.493e-13
810.31,3.546e-13,,,3.546e-13
810.36,3.575e-13,,,3.575e-13
810.41,3.581e-13,,,3.581e-13
810.46,3.566e-13,,,3.566e-13
810.51,3.529e-13,,,3.529e-13
810.56,3.475e-13,,,3.475e-13
810.61,3.404e-13,,,3.404e-13
810.66,3.321e-13,,,3.321e-13
810.71,3.228e-13,,,3.228e-13
810.76,3.130e-13,,,3.130e-13
810.81,3.029e-13,,,3.029e-13
810.86,2.930e-13,,,2.930e-13
810.91,2.836e-13,,,2.836e-13
810.96,2.750e-13,,,2.750e-13
811.01,2.675e-13,,,2.675e-13
811.06,2.613e-13,,,2.613e-13
811.11,2.565e-13,,,2.565e-13
811.16,2.532e-13,,,2.532e-13
811.21,2.515e-13,,,2.515e-13
811.26,2.513e-13,,,2.513e-13
811.31,2.526e-13,,,2.526e-13
811.36,2.550e-13,,,2.550e-13
811.41,2.585e-13,,,2.585e-13
811.46,2.628e-13,,,2.628e-13
811.51,2.676e-13,,,2.676e-13
811.56,2.725e-13,,,2.725e-13
811.61,2.773e-13,,,2.773e-13
811.66,2.816e-13,,,2.816e-13
811.71,2.852e-13,,,2.852e-13
811.76,2.878e-13,,,2.878e-13
811.81,2.891e-13,,,2.891e-13
811.86,2.890e-13,,,2.890e-13
811.91,2.873e-13,,,2.873e-13
811.96,2.839e-13,,,2.839e-13
812.01,2.789e-13,,,2.789e-13
812.06,2.722e-13,,,2.722e-13
812.11,2.640e-13,,,2.640e-13
812.16,2.542e-13,,,2.542e-13
812.21,2.432e-13,,,2.432e-13
812.26,2.311e-13,,,2.311e-13
812.31,2.182e-13,,,2.182e-13
812.36,2.046e-13,,,2.046e-13
812.41,1.907e-13,,,1.907e-13
812.46,1.767e-13,,,1.767e-13
812.51,1.629e-13,,,1.629e-13
812.56,1.494e-13,,,1.494e-13
812.61,1.366e-13,,,1.366e-13
812.66,1.246e-13,,,1.246e-13
812.71,1.136e-13,,,1.136e-13
812.76,1.038e-13,,,1.038e-13
812.81,9.534e-14,,,9.534e-14
812.86,8.824e-14,,,8.824e-14
812.91,8.262e-14,,,8.262e-14
812.96,7.851e-14,,,7.851e-14
813.01,7.594e-14,,,7.594e-14
813.06,7.491e-14,,,7.491e-14
813.11,7.539e-14,,,7.539e-14
813.16,7.731e-14,,,7.731e-14
813.21,8.062e-14,,,8.062e-14
813.26,8.522e-14,,,8.522e-14
813.31,9.098e-14,,,9.098e-14
813.36,9.778e-14,,,9.778e-14
813.41,1.055e-13,,,1.055e-13
813.46,1.138e-13,,,1.138e-13
813.51,1.228e-13,,,1.228e-13
813.56,1.320e-13,,,1.320e-13
813.61,1.414e-13,,,1.414e-13
813.66,1.506e-13,,,1.506e-13
813.71,1.596e-13,,,1.596e-13
813.76,1.681e-13,,,1.681e-13
813.81,1.758e-13,,,1.758e-13
813.86,1.827e-13,,,1.827e-13
813.91,1.884e-13,,,1.884e-13
813.96,1.930e-13,,,1.930e-13
814.01,1.963e-13,,,1.963e-13
814.06,1.981e-13,,,1.981e-13
814.11,1.985e-13,,,1.985e-13
814.16,1.974e-13,,,1.974e-13
814.21,1.948e-13,,,1.948e-13
814.26,1.909e-13,,,1.909e-13
814.31,1.856e-13,,,1.856e-13
814.36,1.791e-13,,,1.791e-13
814.41,1.716e-13,,,1.716e-13
814.46,1.631e-13,,,1.631e-13
814.51,1.539e-13,,,1.539e-13
814.56,1.441e-13,,,1.441e-13
814.61,1.340e-13,,,1.340e-13
814.66,1.236e-13,,,1.236e-13
814.71,1.131e-13,,,1.131e-13
814.76,1.028e-13,,,1.028e-13
814.81,9.270e-14,,,9.270e-14
814.86,8.297e-14,,,8.297e-14
814.91,7.370e-14,,,7.370e-14
814.96,6.498e-14,,,6.498e-14
815.01,5.686e-14,,,5.686e-14
815.06,4.938e-14,,,4.938e-14
815.11,4.256e-14,,,4.256e-14
815.16,3.640e-14,,,3.640e-14
815.21,3.091e-14,,,3.091e-14
815.26,3.482e-9,,3.482e-9,2.604e-14
815.31,7.199e-9,,7.199e-9,2.178e-14
815.36,1.477e-8,,1.477e-8,1.808e-14
815.41,3.008e-8,,3.008e-8,1.489e-14
815.46,6.082e-8,,6.082e-8,1.217e-14
815.51,1.220e-7,,1.220e-7,9.878e-15
815.56,2.431e-7,,2.431e-7,7.955e-15
815.61,4.806e-7,,4.806e-7,6.358e-15
815.66,9.431e-7,,9.431e-7,5.044e-15
815.71,1.837e-6,,1.837e-6,3.971e-15
815.76,3.552e-6,,3.552e-6,3.103e-15
815.81,6.816e-6,,6.816e-6,2.406e-15
815.86,1.298e-5,,1.298e-5,1.852e-15
815.91,2.455e-5,,2.455e-5,1.415e-15
815.96,4.608e-5,,4.608e-5,1.073e-15
816.01,8.584e-5,,8.584e-5,8.071e-16
816.06,1.587e-4,,1.587e-4,6.027e-16
816.11,2.913e-4,,2.913e-4,4.467e-16
816.16,5.307e-4,,5.307e-4,3.286e-16
816.21,9.597e-4,,9.597e-4,2.400e-16
816.26,1.723e-3,,1.723e-3,1.739e-16
816.31,3.069e-3,,3.069e-3,1.251e-16
816.36,5.428e-3,,5.428e-3,8.941e-17
816.41,9.528e-3,,9.528e-3,6.349e-17
816.46,1.660e-2,,1.660e-2,4.488e-17
816.51,2.871e-2,,2.871e-2,3.171e-17
816.56,4.928e-2,,4.928e-2,2.257e-17
816.61,8.398e-2,,8.398e-2,1.645e-17
816.66,1.420e-1,,1.420e-1,1.267e-17
816.71,2.384e-1,,2.384e-1,1.079e-17
816.76,3.973e-1,,3.973e-1,1.061e-17
816.81,6.572e-1,,6.572e-1,1.212e-17
816.86,1.079e+0,,1.079e+0,1.557e-17
816.91,1.758e+0,,1.758e+0,2.141e-17
816.96,2.844e+0,,2.844e+0,3.042e-17
817.01,4.566e+0,,4.566e+0,4.373e-17
817.06,7.277e+0,,7.277e+0,6.295e-17
817.11,1.151e+1,,1.151e+1,9.030e-17
817.16,1.808e+1,,1.808e+1,1.288e-16
817.21,2.817e+1,,2.817e+1,1.825e-16
817.26,4.358e+1,,4.358e+1,2.568e-16
817.31,6.692e+1,,6.692e+1,3.587e-16
817.36,1.020e+2,,1.020e+2,4.973e-16
817.41,1.543e+2,,1.543e+2,6.844e-16
817.46,2.317e+2,,2.317e+2,9.349e-16
817.51,3.454e+2,,3.454e+2,1.268e-15
817.56,5.110e+2,,5.110e+2,1.706e-15
817.61,7.505e+2,,7.505e+2,2.279e-15
817.66,1.094e+3,,1.094e+3,3.022e-15
817.71,1.583e+3,,1.583e+3,3.977e-15
817.76,2.273e+3,,2.273e+3,5.196e-15
817.81,3.241e+3,,3.241e+3,6.737e-15
817.86,4.585e+3,,4.585e+3,8.672e-15
817.91,6.440e+3,,6.440e+3,1.108e-14
817.96,8.978e+3,,8.978e+3,1.405e-14
818.01,1.242e+4,,1.242e+4,1.768e-14
818.06,1.706e+4,,1.706e+4,2.209e-14
818.11,2.327e+4,,2.327e+4,2.739e-14
818.17,3.342e+4,,3.342e+4,3.511e-14
818.22,4.482e+4,,4.482e+4,4.283e-14
818.27,5.967e+4,,5.967e+4,5.187e-14
818.32,7.885e+4,,7.885e+4,6.234e-14
818.37,1.034e+5,,1.034e+5,7.436e-14
818.42,1.347e+5,,1.347e+5,8.806e-14
818.47,1.740e+5,,1.740e+5,1.035e-13
818.52,2.232e+5,,2.232e+5,1.207e-13
818.57,2.842e+5,,2.842e+5,1.398e-13
818.62,3.592e+5,,3.592e+5,1.607e-13
818.67,4.506e+5,,4.506e+5,1.833e-13
818.72,5.611e+5,,5.611e+5,2.076e-13
818.77,6.935e+5,,6.935e+5,2.333e-13
818.82,8.508e+5,,8.508e+5,2.603e-13
818.87,1.036e+6,,1.036e+6,2.883e-13
818.92,1.252e+6,,1.252e+6,3.169e-13
818.97,1.502e+6,,1.502e+6,3.458e-13
819.02,1.789e+6,,1.789e+6,3.745e-13
819.07,2.115e+6,,2.115e+6,4.026e-13
819.12,2.481e+6,,2.481e+6,4.296e-13
819.17,2.890e+6,,2.890e+6,4.551e-13
819.22,3.340e+6,,3.340e+6,4.786e-13
819.27,3.833e+6,,3.833e+6,4.996e-13
819.32,4.365e+6,,4.365e+6,5.178e-13
819.37,4.935e+6,,4.935e+6,5.328e-13
819.42,5.537e+6,,5.537e+6,5.444e-13
819.47,6.167e+6,,6.167e+6,5.525e-13
819.52,6.818e+6,,6.818e+6,5.569e-13
819.57,7.482e+6,,7.482e+6,5.578e-13
819.62,8.150e+6,,8.150e+6,5.554e-13
819.67,8.811e+6,,8.811e+6,5.500e-13
819.72,9.456e+6,,9.456e+6,5.420e-13
819.77,1.007e+7,,1.007e+7,5.322e-13
819.82,1.065e+7,,1.065e+7,5.213e-13
819.87,1.118e+7,,1.118e+7,5.101e-13
819.92,1.164e+7,,1.164e+7,4.998e-13
819.97,1.204e+7,,1.204e+7,4.915e-13
820.02,1.236e+7,,1.236e+7,4.866e-13
820.07,1.259e+7,,1.259e+7,4.866e-13
820.12,1.273e+7,,1.273e+7,4.930e-13
820.17,1.278e+7,,1.278e+7,5.075e-13
820.22,1.273e+7,,1.273e+7,5.319e-13
820.27,1.259e+7,,1.259e+7,5.681e-13
820.32,1.236e+7,,1.236e+7,6.179e-13
820.37,1.204e+7,,1.204e+7,6.834e-13
820.42,1.164e+7,,1.164e+7,7.665e-13
820.47,1.118e+7,,1.118e+7,8.690e-13
820.52,1.065e+7,,1.065e+7,9.926e-13
820.57,1.007e+7,,1.007e+7,1.139e-12
820.62,9.456e+6,,9.456e+6,1.309e-12
820.67,8.811e+6,,8.811e+6,1.505e-12
820.72,8.150e+6,,8.150e+6,1.726e-12
820.77,7.482e+6,,7.482e+6,1.972e-12
820.82,6.818e+6,,6.818e+6,2.244e-12
820.87,6.167e+6,,6.167e+6,2.540e-12
820.92,5.537e+6,,5.537e+6,2.858e-12
820.97,4.935e+6,,4.935e+6,3.196e-12
821.02,4.365e+6,,4.365e+6,3.550e-12
821.07,3.833e+6,,3.833e+6,3.917e-12
821.12,3.340e+6,,3.340e+6,4.292e-12
821.17,2.890e+6,,2.890e+6,4.670e-12
821.22,2.481e+6,,2.481e+6,5.045e-12
821.27,2.115e+6,,2.115e+6,5.410e-12
821.32,1.789e+6,,1.789e+6,5.759e-12
821.37,1.502e+6,,1.502e+6,6.087e-12
821.42,1.252e+6,,1.252e+6,6.386e-12
821.47,1.036e+6,,1.036e+6,6.651e-12
821.52,8.508e+5,,8.508e+5,6.876e-12
821.57,6.935e+5,,6.935e+5,7.056e-12
821.62,5.611e+5,,5.611e+5,7.187e-12
821.67,4.506e+5,,4.506e+5,7.267e-12
821.72,3.592e+5,,3.592e+5,7.294e-12
821.77,2.842e+5,,2.842e+5,7.267e-12
821.82,2.233e+5,,2.233e+5,7.187e-12
821.87,1.741e+5,,1.741e+5,7.055e-12
821.92,1.347e+5,,1.347e+5,6.874e-12
821.97,1.035e+5,,1.035e+5,6.649e-12
822.02,7.899e+4,,7.899e+4,6.383e-12
822.07,5.988e+4,,5.988e+4,6.083e-12
822.12,4.513e+4,,4.513e+4,5.755e-12
822.17,3.388e+4,,3.388e+4,5.404e-12
822.22,2.542e+4,,2.542e+4,5.037e-12
822.27,1.918e+4,,1.918e+4,4.660e-12
822.32,1.473e+4,,1.473e+4,4.279e-12
822.37,1.174e+4,,1.174e+4,3.901e-12
822.42,9.996e+3,,9.996e+3,3.530e-12
822.47,9.358e+3,,9.358e+3,3.171e-12
822.52,9.791e+3,,9.791e+3,2.827e-12
822.57,1.134e+4,,1.134e+4,2.502e-12
822.62,1.416e+4,,1.416e+4,2.198e-12
822.67,1.848e+4,,1.848e+4,1.916e-12
822.72,2.466e+4,,2.466e+4,1.659e-12
822.77,3.320e+4,,3.320e+4,1.425e-12
822.82,4.474e+4,,4.474e+4,1.215e-12
822.87,6.009e+4,,6.009e+4,1.029e-12
822.92,8.029e+4,,8.029e+4,8.645e-13
822.97,1.066e+5,,1.066e+5,7.211e-13
823.02,1.406e+5,,1.406e+5,5.971e-13
823.07,1.841e+5,,1.841e+5,4.908e-13
823.12,2.394e+5,,2.394e+5,4.005e-13
823.17,3.090e+5,,3.090e+5,3.244e-13
823.22,3.959e+5,,3.959e+5,2.609e-13
823.27,5.036e+5,,5.036e+5,2.084e-13
823.32,6.359e+5,,6.359e+5,1.654e-13
823.37,7.972e+5,,7.972e+5,1.304e-13
823.42,9.920e+5,,9.920e+5,1.024e-13
823.47,1.226e+6,,1.226e+6,8.003e-14
823.52,1.503e+6,,1.503e+6,6.250e-14
823.57,1.830e+6,,1.830e+6,4.894e-14
823.62,2.211e+6,,2.211e+6,3.866e-14
823.67,2.653e+6,,2.653e+6,3.109e-14
823.72,3.160e+6,,3.160e+6,2.574e-14
823.77,3.737e+6,,3.737e+6,2.224e-14
823.82,4.387e+6,,4.387e+6,2.028e-14
823.87,5.112e+6,,5.112e+6,1.964e-14
823.92,5.915e+6,,5.915e+6,2.014e-14
823.97,6.793e+6,,6.793e+6,2.166e-14
824.02,7.746e+6,,7.746e+6,2.409e-14
824.07,8.769e+6,,8.769e+6,2.739e-14
824.12,9.856e+6,,9.856e+6,3.152e-14
824.17,1.100e+7,,1.100e+7,3.643e-14
824.22,1.218e+7,,1.218e+7,4.212e-14
824.27,1.340e+7,,1.340e+7,4.856e-14
824.32,1.463e+7,,1.463e+7,5.573e-14
824.37,1.586e+7,,1.586e+7,6.359e-14
824.42,1.708e+7,,1.708e+7,7.210e-14
824.47,1.825e+7,,1.825e+7,8.119e-14
824.52,1.937e+7,,1.937e+7,9.080e-14
824.57,2.041e+7,,2.041e+7,1.008e-13
824.62,2.135e+7,,2.135e+7,1.111e-13
824.67,2.218e+7,,2.218e+7,1.216e-13
824.72,2.288e+7,,2.288e+7,1.321e-13
824.77,2.344e+7,,2.344e+7,1.425e-13
824.82,2.385e+7,,2.385e+7,1.526e-13
824.87,2.409e+7,,2.409e+7,1.622e-13
824.92,2.417e+7,,2.417e+7,1.711e-13
824.97,2.408e+7,,2.408e+7,1.792e-13
825.02,2.383e+7,,2.383e+7,1.863e-13
825.07,2.342e+7,,2.342e+7,1.923e-13
825.12,2.286e+7,,2.286e+7,1.970e-13
825.17,2.217e+7,,2.217e+7,2.004e-13
825.22,2.135e+7,,2.135e+7,2.023e-13
825.27,2.043e+7,,2.043e+7,2.027e-13
825.32,1.942e+7,,1.942e+7,2.017e-13
825.37,1.834e+7,,1.834e+7,1.992e-13
825.42,1.721e+7,,1.721e+7,1.953e-13
825.47,1.604e+7,,1.604e+7,1.900e-13
825.52,1.486e+7,,1.486e+7,1.836e-13
825.57,1.368e+7,,1.368e+7,1.761e-13
825.62,1.251e+7,,1.251e+7,1.676e-13
825.67,1.138e+7,,1.138e+7,1.584e-13
825.72,1.028e+7,,1.028e+7,1.486e-13
825.77,9.234e+6,,9.234e+6,1.384e-13
825.82,8.244e+6,,8.244e+6,1.279e-13
825.87,7.316e+6,,7.316e+6,1.174e-13
825.92,6.455e+6,,6.455e+6,1.070e-13
825.97,5.662e+6,,5.662e+6,9.672e-14
826.02,4.939e+6,,4.939e+6,8.682e-14
826.07,4.283e+6,,4.283e+6,7.737e-14
826.12,3.693e+6,,3.693e+6,6.844e-14
826.17,3.167e+6,,3.167e+6,6.010e-14
826.22,2.700e+6,,2.700e+6,5.239e-14
826.27,2.290e+6,,2.290e+6,4.534e-14
826.32,1.931e+6,,1.931e+6,3.895e-14
826.37,1.620e+6,,1.620e+6,3.321e-14
826.42,1.351e+6,,1.351e+6,2.811e-14
826.47,1.121e+6,,1.121e+6,2.362e-14
826.52,9.251e+5,,9.251e+5,1.971e-14
826.57,7.591e+5,,7.591e+5,1.632e-14
826.62,6.196e+5,,6.196e+5,1.341e-14
826.67,5.029e+5,,5.029e+5,1.094e-14
826.72,4.060e+5,,4.060e+5,8.865e-15
826.77,3.259e+5,,3.259e+5,7.128e-15
826.82,2.602e+5,,2.602e+5,5.690e-15
826.87,2.065e+5,,2.065e+5,4.509e-15
826.92,1.630e+5,,1.630e+5,3.546e-15
826.97,1.279e+5,,1.279e+5,2.769e-15
827.02,9.981e+4,,9.981e+4,2.146e-15
827.07,7.742e+4,,7.742e+4,1.651e-15
827.12,5.971e+4,,5.971e+4,1.261e-15
827.17,4.577e+4,,4.577e+4,9.564e-16
827.22,3.487e+4,,3.487e+4,7.199e-16
827.27,2.641e+4,,2.641e+4,5.379e-16
827.32,1.988e+4,,1.988e+4,3.990e-16
827.37,1.487e+4,,1.487e+4,2.937e-16
827.42,1.105e+4,,1.105e+4,2.147e-16
827.47,8.164e+3,,8.164e+3,1.558e-16
827.52,5.992e+3,,5.992e+3,1.122e-16
827.57,4.369e+3,,4.369e+3,8.022e-17
827.62,3.165e+3,,3.165e+3,5.693e-17
827.67,2.278e+3,,2.278e+3,4.011e-17
827.72,1.629e+3,,1.629e+3,2.806e-17
827.77,1.157e+3,,1.157e+3,1.948e-17
827.82,8.162e+2,,8.162e+2,1.342e-17
827.87,5.719e+2,,5.719e+2,9.185e-18
827.92,3.981e+2,,3.981e+2,6.238e-18
827.97,2.752e+2,,2.752e+2,4.206e-18
828.02,1.889e+2,,1.889e+2,2.815e-18
828.07,1.288e+2,,1.288e+2,1.870e-18
828.12,8.721e+1,,8.721e+1,1.233e-18
828.17,5.864e+1,,5.864e+1,8.074e-19
828.22,3.915e+1,,3.915e+1,5.247e-19
828.27,2.596e+1,,2.596e+1,3.385e-19
828.32,1.709e+1,,1.709e+1,2.168e-19
828.37,1.117e+1,,1.117e+1,1.378e-19
828.42,7.253e+0,,7.253e+0,8.698e-20
828.47,4.675e+0,,4.675e+0,5.449e-20
828.52,2.992e+0,,2.992e+0,3.389e-20
828.57,1.901e+0,,1.901e+0,2.092e-20
828.62,1.199e+0,,1.199e+0,1.282e-20
828.67,7.512e-1,,7.512e-1,7.799e-21
828.72,4.672e-1,,4.672e-1,4.710e-21
828.77,2.884e-1,,2.884e-1,2.823e-21
828.82,1.768e-1,,1.768e-1,1.680e-21
828.87,1.076e-1,,1.076e-1,9.925e-22
828.92,6.502e-2,,6.502e-2,5.820e-22
828.97,3.900e-2,,3.900e-2,3.388e-22
829.02,2.322e-2,,2.322e-2,1.958e-22
829.07,1.373e-2,,1.373e-2,1.123e-22
829.12,8.059e-3,,8.059e-3,6.395e-23
829.17,4.696e-3,,4.696e-3,3.615e-23
829.22,2.716e-3,,2.716e-3,2.029e-23
829.27,1.560e-3,,1.560e-3,1.130e-23
829.32,8.893e-4,,8.893e-4,6.249e-24
829.37,5.033e-4,,5.033e-4,3.430e-24
829.42,2.828e-4,,2.828e-4,1.869e-24
829.47,1.577e-4,,1.577e-4,1.011e-24
829.52,8.733e-5,,8.733e-5,5.429e-25
829.57,4.800e-5,,4.800e-5,2.894e-25
829.62,2.619e-5,,2.619e-5,1.531e-25
829.67,1.419e-5,,1.419e-5,8.043e-26
829.72,7.630e-6,,7.630e-6,4.194e-26
829.77,4.073e-6,,4.073e-6,2.171e-26
829.82,2.159e-6,,2.159e-6,1.115e-26
829.87,1.133e-6,,1.133e-6,5.689e-27
829.92,5.917e-7,,5.917e-7,2.881e-27
829.97,3.068e-7,,3.068e-7,1.448e-27
830.02,1.579e-7,,1.579e-7,7.224e-28
830.07,8.071e-8,,8.071e-8,3.578e-28
830.12,4.094e-8,,4.094e-8,1.759e-28
830.17,2.061e-8,,2.061e-8,8.587e-29
830.22,1.030e-8,,1.030e-8,4.161e-29
830.27,5.113e-9,,5.113e-9,
830.32,2.519e-9,,2.519e-9,
830.37,1.232e-9,,1.232e-9,
830.42,5.978e-10,,5.978e-10,
845.42,9.843e-30,,,9.843e-30
845.47,1.993e-29,,,1.993e-29
845.52,4.009e-29,,,4.009e-29
845.57,8.008e-29,,,8.008e-29
845.62,1.588e-28,,,1.588e-28
845.67,3.129e-28,,,3.129e-28
845.72,6.122e-28,,,6.122e-28
845.77,1.189e-27,,,1.189e-27
845.82,2.295e-27,,,2.295e-27
845.87,4.398e-27,,,4.398e-27
845.92,8.369e-27,,,8.369e-27
845.97,1.582e-26,,,1.582e-26
846.02,2.969e-26,,,2.969e-26
846.07,5.534e-26,,,5.534e-26
846.12,1.024e-25,,,1.024e-25
846.17,1.883e-25,,,1.883e-25
846.22,3.438e-25,,,3.438e-25
846.27,6.234e-25,,,6.234e-25
846.32,1.123e-24,,,1.123e-24
846.37,2.008e-24,,,2.008e-24
846.42,3.565e-24,,,3.565e-24
846.47,6.288e-24,,,6.288e-24
846.52,1.101e-23,,,1.101e-23
846.57,1.916e-23,,,1.916e-23
846.62,3.310e-23,,,3.310e-23
846.67,5.679e-23,,,5.679e-23
846.72,9.676e-23,,,9.676e-23
846.77,1.637e-22,,,1.637e-22
846.82,2.751e-22,,,2.751e-22
846.87,4.591e-22,,,4.591e-22
846.92,7.610e-22,,,7.610e-22
846.97,1.253e-21,,,1.253e-21
847.02,2.047e-21,,,2.047e-21
847.07,3.324e-21,,,3.324e-21
847.12,5.358e-21,,,5.358e-21
847.17,8.579e-21,,,8.579e-21
847.22,1.364e-20,,,1.364e-20
847.27,2.154e-20,,,2.154e-20
847.32,3.378e-20,,,3.378e-20
847.37,5.261e-20,,,5.261e-20
847.42,8.137e-20,,,8.137e-20
847.47,1.250e-19,,,1.250e-19
847.52,1.907e-19,,,1.907e-19
847.57,2.888e-19,,,2.888e-19
847.62,4.346e-19,,,4.346e-19
847.67,6.493e-19,,,6.493e-19
847.72,9.635e-19,,,9.635e-19
847.77,1.420e-18,,,1.420e-18
847.82,2.078e-18,,,2.078e-18
847.87,3.020e-18,,,3.020e-18
847.92,4.359e-18,,,4.359e-18
847.97,6.249e-18,,,6.249e-18
848.02,8.895e-18,,,8.895e-18
848.07,1.258e-17,,,1.258e-17
848.12,1.766e-17,,,1.766e-17
848.17,2.462e-17,,,2.462e-17
848.22,3.409e-17,,,3.409e-17
848.27,4.689e-17,,,4.689e-17
848.32,6.404e-17,,,6.404e-17
848.37,8.685e-17,,,8.685e-17
848.42,1.170e-16,,,1.170e-16
848.47,1.565e-16,,,1.565e-16
848.52,2.079e-16,,,2.079e-16
848.57,2.743e-16,,,2.743e-16
848.62,3.594e-16,,,3.594e-16
848.67,4.677e-16,,,4.677e-16
848.72,6.044e-16,,,6.044e-16
848.77,7.757e-16,,,7.757e-16
848.82,9.887e-16,,,9.887e-16
848.87,1.251e-15,,,1.251e-15
848.92,1.573e-15,,,1.573e-15
848.97,1.964e-15,,,1.964e-15
849.02,2.435e-15,,,2.435e-15
849.08,4.546e-7,,4.546e-7,3.123e-15
849.13,9.151e-7,,9.151e-7,3.813e-15
849.18,1.830e-6,,1.830e-6,4.624e-15
849.23,3.633e-6,,3.633e-6,5.569e-15
849.28,7.164e-6,,7.164e-6,6.661e-15
849.33,1.403e-5,,1.403e-5,7.911e-15
849.38,2.729e-5,,2.729e-5,9.332e-15
849.43,5.273e-5,,5.273e-5,1.093e-14
849.48,1.012e-4,,1.012e-4,1.272e-14
849.53,1.928e-4,,1.928e-4,1.470e-14
849.58,3.649e-4,,3.649e-4,1.686e-14
849.63,6.859e-4,,6.859e-4,1.922e-14
849.68,1.280e-3,,1.280e-3,2.175e-14
849.73,2.374e-3,,2.374e-3,2.444e-14
849.78,4.372e-3,,4.372e-3,2.728e-14
849.83,7.995e-3,,7.995e-3,3.024e-14
849.88,1.452e-2,,1.452e-2,3.329e-14
849.93,2.620e-2,,2.620e-2,3.639e-14
849.98,4.694e-2,,4.694e-2,3.951e-14
850.03,8.352e-2,,8.352e-2,4.260e-14
850.08,1.476e-1,,1.476e-1,4.562e-14
850.13,2.591e-1,,2.591e-1,4.851e-14
850.18,4.516e-1,,4.516e-1,5.124e-14
850.23,7.819e-1,,7.819e-1,5.374e-14
850.28,1.344e+0,,1.344e+0,5.598e-14
850.33,2.296e+0,,2.296e+0,5.791e-14
850.38,3.894e+0,,3.894e+0,5.949e-14
850.43,6.560e+0,,6.560e+0,6.069e-14
850.48,1.097e+1,,1.097e+1,6.149e-14
850.53,1.823e+1,,1.823e+1,6.188e-14
850.58,3.009e+1,,3.009e+1,6.183e-14
850.63,4.932e+1,,4.932e+1,6.137e-14
850.68,8.028e+1,,8.028e+1,6.048e-14
850.73,1.298e+2,,1.298e+2,5.920e-14
850.78,2.084e+2,,2.084e+2,5.755e-14
850.83,3.323e+2,,3.323e+2,5.555e-14
850.88,5.262e+2,,5.262e+2,5.326e-14
850.93,8.277e+2,,8.277e+2,5.071e-14
850.98,1.293e+3,,1.293e+3,4.795e-14
851.03,2.006e+3,,2.006e+3,4.503e-14
851.08,3.092e+3,,3.092e+3,4.199e-14
851.13,4.731e+3,,4.731e+3,3.889e-14
851.18,7.191e+3,,7.191e+3,3.577e-14
851.23,1.086e+4,,1.086e+4,3.267e-14
851.28,1.628e+4,,1.628e+4,2.964e-14
851.33,2.424e+4,,2.424e+4,2.670e-14
851.38,3.584e+4,,3.584e+4,2.389e-14
851.43,5.264e+4,,5.264e+4,2.123e-14
851.48,7.679e+4,,7.679e+4,1.873e-14
851.53,1.112e+5,,1.112e+5,1.641e-14
