Wavelength (nm),Sum,Na I (4.5e-02),Na II (9.5e-01),Na III (3.4e-19)
587.04,2.473e+0,2.473e+0,,
587.09,4.320e+0,4.320e+0,,
587.14,7.438e+0,7.438e+0,,
587.19,1.262e+1,1.262e+1,,
587.24,2.112e+1,2.112e+1,,
587.29,3.483e+1,3.483e+1,,
587.34,5.661e+1,5.661e+1,,
587.39,9.071e+1,9.071e+1,,
587.44,1.433e+2,1.433e+2,,
587.49,2.230e+2,2.230e+2,,
587.54,3.423e+2,3.423e+2,,
587.59,5.178e+2,5.178e+2,,
587.64,7.720e+2,7.720e+2,,
587.69,1.135e+3,1.135e+3,,
587.74,1.644e+3,1.644e+3,,
587.79,2.348e+3,2.348e+3,,
587.84,3.306e+3,3.306e+3,,
587.89,4.589e+3,4.589e+3,,
587.94,6.279e+3,6.279e+3,,
587.99,8.470e+3,8.470e+3,,
588.04,1.126e+4,1.126e+4,,
588.09,1.477e+4,1.477e+4,,
588.14,1.909e+4,1.909e+4,,
588.19,2.432e+4,2.432e+4,,
588.24,3.057e+4,3.057e+4,,
588.29,3.787e+4,3.787e+4,,
588.34,4.628e+4,4.628e+4,,
588.39,5.577e+4,5.577e+4,,
588.44,6.629e+4,6.629e+4,,
588.49,7.773e+4,7.773e+4,,
588.54,8.991e+4,8.991e+4,,
588.59,1.026e+5,1.026e+5,,
588.64,1.156e+5,1.156e+5,,
588.69,1.285e+5,1.285e+5,,
588.74,1.411e+5,1.411e+5,,
588.79,1.529e+5,1.529e+5,,
588.84,1.638e+5,1.638e+5,,
588.89,1.733e+5,1.733e+5,,
588.94,1.813e+5,1.813e+5,,
588.99,1.875e+5,1.875e+5,,
589.04,1.919e+5,1.919e+5,,
589.09,1.944e+5,1.944e+5,,
589.14,1.950e+5,1.950e+5,,
589.19,1.938e+5,1.938e+5,,
589.24,1.909e+5,1.909e+5,,
589.29,1.864e+5,1.864e+5,,
589.34,1.806e+5,1.806e+5,,
589.39,1.737e+5,1.737e+5,,
589.44,1.657e+5,1.657e+5,,
589.49,1.570e+5,1.570e+5,,
589.54,1.477e+5,1.477e+5,,
589.59,1.379e+5,1.379e+5,,
589.64,1.279e+5,1.279e+5,,
589.69,1.177e+5,1.177e+5,,
589.74,1.074e+5,1.074e+5,,
589.79,9.724e+4,9.724e+4,,
589.84,8.728e+4,8.728e+4,,
589.89,7.763e+4,7.763e+4,,
589.94,6.838e+4,6.838e+4,,
589.99,5.964e+4,5.964e+4,,
590.04,5.146e+4,5.146e+4,,
590.09,4.393e+4,4.393e+4,,
590.14,3.707e+4,3.707e+4,,
590.19,3.092e+4,3.092e+4,,
590.24,2.548e+4,2.548e+4,,
590.29,2.074e+4,2.074e+4,,
590.34,1.667e+4,1.667e+4,,
590.39,1.322e+4,1.322e+4,,
590.44,1.035e+4,1.035e+4,,
590.49,8.001e+3,8.001e+3,,
590.54,6.100e+3,6.100e+3,,
590.59,4.588e+3,4.588e+3,,
590.64,3.403e+3,3.403e+3,,
590.69,2.490e+3,2.490e+3,,
590.74,1.797e+3,1.797e+3,,
590.79,1.279e+3,1.279e+3,,
590.84,8.972e+2,8.972e+2,,
590.89,6.207e+2,6.207e+2,,
590.94,4.234e+2,4.234e+2,,
590.99,2.848e+2,2.848e+2,,
591.04,1.888e+2,1.888e+2,,
591.09,1.234e+2,1.234e+2,,
591.14,7.954e+1,7.954e+1,,
591.19,5.053e+1,5.053e+1,,
591.24,3.165e+1,3.165e+1,,
591.29,1.954e+1,1.954e+1,,
591.34,1.189e+1,1.189e+1,,
591.39,7.134e+0,7.134e+0,,
591.44,4.219e+0,4.219e+0,,
591.49,2.460e+0,2.460e+0,,
591.54,1.414e+0,1.414e+0,,
591.59,8.007e-1,8.007e-1,,
591.64,4.471e-1,4.471e-1,,
591.69,2.461e-1,2.461e-1,,
591.74,1.335e-1,1.335e-1,,
591.79,7.143e-2,7.143e-2,,
591.84,3.766e-2,3.766e-2,,
591.89,1.957e-2,1.957e-2,,
591.94,1.003e-2,1.003e-2,,
591.99,5.063e-3,5.063e-3,,
592.04,2.520e-3,2.520e-3,,
592.09,1.236e-3,1.236e-3,,
592.14,5.980e-4,5.980e-4,,
592.19,2.851e-4,2.851e-4,,
592.24,1.340e-4,1.340e-4,,
592.29,6.206e-5,6.206e-5,,
592.34,2.834e-5,2.834e-5,,
592.39,1.276e-5,1.276e-5,,
592.44,5.659e-6,5.659e-6,,
592.49,2.475e-6,2.475e-6,,
592.54,1.067e-6,1.067e-6,,
592.59,4.534e-7,4.534e-7,,
592.64,1.899e-7,1.899e-7,,
592.69,7.841e-8,7.841e-8,,
592.74,3.191e-8,3.191e-8,,
592.79,1.280e-8,1.280e-8,,
592.84,5.062e-9,5.062e-9,,
592.89,1.973e-9,1.973e-9,,
592.94,7.582e-10,7.582e-10,,
592.99,2.872e-10,2.872e-10,,
593.04,1.072e-10,1.072e-10,,
593.09,3.945e-11,3.945e-11,,
593.14,1.431e-11,1.431e-11,,
611.75,1.072e-13,1.072e-13,,
611.8,2.807e-13,2.807e-13,,
611.85,7.251e-13,7.251e-13,,
611.9,1.849e-12,1.849e-12,,
611.95,4.652e-12,4.652e-12,,
612,1.155e-11,1.155e-11,,
612.05,2.831e-11,2.831e-11,,
612.1,6.848e-11,6.848e-11,,
612.15,1.634e-10,1.634e-10,,
612.2,3.850e-10,3.850e-10,,
612.25,8.950e-10,8.950e-10,,
612.3,2.053e-9,2.053e-9,,
612.35,4.649e-9,4.649e-9,,
612.4,1.039e-8,1.039e-8,,
612.45,2.291e-8,2.291e-8,,
612.5,4.985e-8,4.985e-8,,
612.55,1.071e-7,1.071e-7,,
612.6,2.269e-7,2.269e-7,,
612.65,4.746e-7,4.746e-7,,
612.7,9.797e-7,9.797e-7,,
612.75,1.996e-6,1.996e-6,,
612.8,4.012e-6,4.012e-6,,
612.85,7.961e-6,7.961e-6,,
612.9,1.559e-5,1.559e-5,,
612.95,3.012e-5,3.012e-5,,
613,5.745e-5,5.745e-5,,
613.05,1.081e-4,1.081e-4,,
613.1,2.008e-4,2.008e-4,,
613.15,3.681e-4,3.681e-4,,
613.2,6.660e-4,6.660e-4,,
613.25,1.189e-3,1.189e-3,,
613.3,2.095e-3,2.095e-3,,
613.35,3.643e-3,3.643e-3,,
613.4,6.252e-3,6.252e-3,,
613.45,1.059e-2,1.059e-2,,
613.5,1.770e-2,1.770e-2,,
613.55,2.919e-2,2.919e-2,,
613.6,4.752e-2,4.752e-2,,
613.65,7.636e-2,7.636e-2,,
613.7,1.211e-1,1.211e-1,,
613.75,1.895e-1,1.895e-1,,
613.8,2.927e-1,2.927e-1,,
613.85,4.461e-1,4.461e-1,,
613.9,6.712e-1,6.712e-1,,
613.95,9.968e-1,9.968e-1,,
614,1.461e+0,1.461e+0,,
614.05,2.114e+0,2.114e+0,,
614.1,3.018e+0,3.018e+0,,
614.15,4.254e+0,4.254e+0,,
614.2,5.919e+0,5.919e+0,,
614.25,8.129e+0,8.129e+0,,
614.3,1.102e+1,1.102e+1,,
614.35,1.476e+1,1.476e+1,,
614.4,1.951e+1,1.951e+1,,
614.45,2.546e+1,2.546e+1,,
614.5,3.281e+1,3.281e+1,,
614.55,4.177e+1,4.177e+1,,
614.6,5.253e+1,5.253e+1,,
614.65,6.526e+1,6.526e+1,,
614.7,8.010e+1,8.010e+1,,
614.75,9.718e+1,9.718e+1,,
614.8,1.166e+2,1.166e+2,,
614.85,1.382e+2,1.382e+2,,
614.9,1.622e+2,1.622e+2,,
614.95,1.882e+2,1.882e+2,,
615,2.163e+2,2.163e+2,,
615.05,2.460e+2,2.460e+2,,
615.1,2.773e+2,2.773e+2,,
615.15,3.098e+2,3.098e+2,,
615.2,3.432e+2,3.432e+2,,
615.25,3.773e+2,3.773e+2,,
615.3,4.116e+2,4.116e+2,,
615.35,4.458e+2,4.458e+2,,
615.4,4.798e+2,4.798e+2,,
615.45,5.131e+2,5.131e+2,,
615.5,5.454e+2,5.454e+2,,
615.55,5.763e+2,5.763e+2,,
615.6,6.054e+2,6.054e+2,,
615.65,6.322e+2,6.322e+2,,
615.7,6.562e+2,6.562e+2,,
615.75,6.768e+2,6.768e+2,,
615.8,6.934e+2,6.934e+2,,
615.85,7.054e+2,7.054e+2,,
615.9,7.123e+2,7.123e+2,,
615.95,7.134e+2,7.134e+2,,
616,7.085e+2,7.085e+2,,
616.05,6.974e+2,6.974e+2,,
616.1,6.800e+2,6.800e+2,,
616.15,6.566e+2,6.566e+2,,
616.2,6.274e+2,6.274e+2,,
616.25,5.933e+2,5.933e+2,,
616.3,5.548e+2,5.548e+2,,
616.35,5.131e+2,5.131e+2,,
616.4,4.691e+2,4.691e+2,,
616.45,4.238e+2,4.238e+2,,
616.5,3.783e+2,3.783e+2,,
616.55,3.337e+2,3.337e+2,,
616.6,2.907e+2,2.907e+2,,
616.65,2.501e+2,2.501e+2,,
616.7,2.125e+2,2.125e+2,,
616.75,1.783e+2,1.783e+2,,
616.8,1.477e+2,1.477e+2,,
616.85,1.208e+2,1.208e+2,,
616.9,9.755e+1,9.755e+1,,
616.95,7.776e+1,7.776e+1,,
617,6.119e+1,6.119e+1,,
617.05,4.752e+1,4.752e+1,,
617.1,3.644e+1,3.644e+1,,
617.15,2.757e+1,2.757e+1,,
617.2,2.060e+1,2.060e+1,,
617.25,1.518e+1,1.518e+1,,
617.3,1.105e+1,1.105e+1,,
617.35,7.935e+0,7.935e+0,,
617.4,5.624e+0,5.624e+0,,
617.45,3.935e+0,3.935e+0,,
617.5,2.717e+0,2.717e+0,,
617.55,1.851e+0,1.851e+0,,
617.6,1.245e+0,1.245e+0,,
617.65,8.265e-1,8.265e-1,,
617.7,5.414e-1,5.414e-1,,
617.75,3.500e-1,3.500e-1,,
617.8,2.233e-1,2.233e-1,,
617.85,1.406e-1,1.406e-1,,
617.9,8.741e-2,8.741e-2,,
617.95,5.362e-2,5.362e-2,,
618,3.246e-2,3.246e-2,,
618.05,1.939e-2,1.939e-2,,
618.1,1.143e-2,1.143e-2,,
618.15,6.653e-3,6.653e-3,,
618.2,3.821e-3,3.821e-3,,
618.25,2.165e-3,2.165e-3,,
618.3,1.211e-3,1.211e-3,,
618.35,6.686e-4,6.686e-4,,
618.4,3.643e-4,3.643e-4,,
618.45,1.959e-4,1.959e-4,,
618.5,1.039e-4,1.039e-4,,
618.55,5.443e-5,5.443e-5,,
618.6,2.813e-5,2.813e-5,,
618.65,1.435e-5,1.435e-5,,
618.7,7.224e-6,7.224e-6,,
618.75,3.589e-6,3.589e-6,,
618.8,1.760e-6,1.760e-6,,
618.85,8.516e-7,8.516e-7,,
618.9,4.067e-7,4.067e-7,,
618.95,1.917e-7,1.917e-7,,
619,8.917e-8,8.917e-8,,
619.05,4.093e-8,4.093e-8,,
619.1,1.855e-8,1.855e-8,,
619.15,8.292e-9,8.292e-9,,
619.2,3.659e-9,3.659e-9,,
619.25,1.594e-9,1.594e-9,,
619.3,6.849e-10,6.849e-10,,
619.35,2.905e-10,2.905e-10,,
619.4,1.216e-10,1.216e-10,,
619.45,5.025e-11,5.025e-11,,
619.5,2.049e-11,2.049e-11,,
619.55,8.245e-12,8.245e-12,,
619.6,3.274e-12,3.274e-12,,
619.65,1.283e-12,1.283e-12,,
619.7,4.964e-13,4.964e-13,,
619.75,1.895e-13,1.895e-13,,
619.8,7.140e-14,7.140e-14,,
813.41,2.754e-12,2.754e-12,,
813.46,5.719e-12,5.719e-12,,
813.51,1.179e-11,1.179e-11,,
813.56,2.413e-11,2.413e-11,,
813.61,4.901e-11,4.901e-11,,
813.66,9.880e-11,9.880e-11,,
813.71,1.977e-10,1.977e-10,,
813.76,3.926e-10,3.926e-10,,
813.81,7.740e-10,7.740e-10,,
813.86,1.514e-9,1.514e-9,,
813.91,2.941e-9,2.941e-9,,
813.96,5.670e-9,5.670e-9,,
814.01,1.085e-8,1.085e-8,,
814.06,2.060e-8,2.060e-8,,
814.11,3.883e-8,3.883e-8,,
814.16,7.265e-8,7.265e-8,,
814.21,1.349e-7,1.349e-7,,
814.26,2.487e-7,2.487e-7,,
814.31,4.550e-7,4.550e-7,,
814.36,8.262e-7,8.262e-7,,
814.41,1.489e-6,1.489e-6,,
814.46,2.664e-6,2.664e-6,,
814.51,4.730e-6,4.730e-6,,
814.56,8.337e-6,8.337e-6,,
814.61,1.458e-5,1.458e-5,,
814.66,2.532e-5,2.532e-5,,
814.71,4.364e-5,4.364e-5,,
814.76,7.465e-5,7.465e-5,,
814.81,1.268e-4,1.268e-4,,
814.86,2.136e-4,2.136e-4,,
814.91,3.573e-4,3.573e-4,,
814.96,5.932e-4,5.932e-4,,
815.01,9.776e-4,9.776e-4,,
815.06,1.599e-3,1.599e-3,,
815.11,2.596e-3,2.596e-3,,
815.16,4.183e-3,4.183e-3,,
815.21,6.691e-3,6.691e-3,,
815.26,1.062e-2,1.062e-2,,
815.31,1.674e-2,1.674e-2,,
815.36,2.618e-2,2.618e-2,,
815.41,4.063e-2,4.063e-2,,
815.46,6.261e-2,6.261e-2,,
815.51,9.575e-2,9.575e-2,,
815.56,1.454e-1,1.454e-1,,
815.61,2.190e-1,2.190e-1,,
815.66,3.275e-1,3.275e-1,,
815.71,4.861e-1,4.861e-1,,
815.76,7.162e-1,7.162e-1,,
815.81,1.047e+0,1.047e+0,,
815.86,1.520e+0,1.520e+0,,
815.91,2.190e+0,2.190e+0,,
815.96,3.132e+0,3.132e+0,,
816.01,4.445e+0,4.445e+0,,
816.06,6.263e+0,6.263e+0,,
816.11,8.757e+0,8.757e+0,,
816.16,1.215e+1,1.215e+1,,
816.21,1.674e+1,1.674e+1,,
816.26,2.290e+1,2.290e+1,,
816.31,3.107e+1,3.107e+1,,
816.36,4.186e+1,4.186e+1,,
816.41,5.597e+1,5.597e+1,,
816.46,7.428e+1,7.428e+1,,
816.51,9.785e+1,9.785e+1,,
816.56,1.279e+2,1.279e+2,,
816.61,1.661e+2,1.661e+2,,
816.66,2.139e+2,2.139e+2,,
816.71,2.735e+2,2.735e+2,,
816.76,3.472e+2,3.472e+2,,
816.81,4.374e+2,4.374e+2,,
816.86,5.469e+2,5.469e+2,,
816.91,6.789e+2,6.789e+2,,
816.96,8.364e+2,8.364e+2,,
817.01,1.023e+3,1.023e+3,,
817.06,1.242e+3,1.242e+3,,
817.11,1.497e+3,1.497e+3,,
817.16,1.790e+3,1.790e+3,,
817.21,2.126e+3,2.126e+3,,
817.26,2.507e+3,2.507e+3,,
817.31,2.934e+3,2.934e+3,,
817.36,3.410e+3,3.410e+3,,
817.41,3.934e+3,3.934e+3,,
817.46,4.506e+3,4.506e+3,,
817.51,5.125e+3,5.125e+3,,
817.56,5.789e+3,5.789e+3,,
817.61,6.494e+3,6.494e+3,,
817.66,7.235e+3,7.235e+3,,
817.71,8.007e+3,8.007e+3,,
817.76,8.804e+3,8.804e+3,,
817.81,9.618e+3,9.618e+3,,
817.86,1.044e+4,1.044e+4,,
817.91,1.127e+4,1.127e+4,,
817.96,1.209e+4,1.209e+4,,
818.01,1.291e+4,1.291e+4,,
818.06,1.370e+4,1.370e+4,,
818.11,1.448e+4,1.448e+4,,
818.17,1.537e+4,1.537e+4,,
818.22,1.609e+4,1.609e+4,,
818.27,1.678e+4,1.678e+4,,
818.32,1.745e+4,1.745e+4,,
818.37,1.810e+4,1.810e+4,,
818.42,1.874e+4,1.874e+4,,
818.47,1.937e+4,1.937e+4,,
818.52,1.999e+4,1.999e+4,,
818.57,2.062e+4,2.062e+4,,
818.62,2.125e+4,2.125e+4,,
818.67,2.190e+4,2.190e+4,,
818.72,2.257e+4,2.257e+4,,
818.77,2.325e+4,2.325e+4,,
818.82,2.395e+4,2.395e+4,,
818.87,2.466e+4,2.466e+4,,
818.92,2.538e+4,2.538e+4,,
818.97,2.609e+4,2.609e+4,,
819.02,2.678e+4,2.678e+4,,
819.07,2.743e+4,2.743e+4,,
819.12,2.804e+4,2.804e+4,,
819.17,2.857e+4,2.857e+4,,
819.22,2.902e+4,2.902e+4,,
819.27,2.937e+4,2.937e+4,,
819.32,2.959e+4,2.959e+4,,
819.37,2.968e+4,2.968e+4,,
819.42,2.962e+4,2.962e+4,,
819.47,2.941e+4,2.941e+4,,
819.52,2.903e+4,2.903e+4,,
819.57,2.849e+4,2.849e+4,,
819.62,2.779e+4,2.779e+4,,
819.67,2.694e+4,2.694e+4,,
819.72,2.595e+4,2.595e+4,,
819.77,2.483e+4,2.483e+4,,
819.82,2.360e+4,2.360e+4,,
819.87,2.227e+4,2.227e+4,,
819.92,2.088e+4,2.088e+4,,
819.97,1.944e+4,1.944e+4,,
820.02,1.796e+4,1.796e+4,,
820.07,1.649e+4,1.649e+4,,
820.12,1.502e+4,1.502e+4,,
820.17,1.359e+4,1.359e+4,,
820.22,1.220e+4,1.220e+4,,
820.27,1.088e+4,1.088e+4,,
820.32,9.631e+3,9.631e+3,,
820.37,8.462e+3,8.462e+3,,
820.42,7.380e+3,7.380e+3,,
820.47,6.390e+3,6.390e+3,,
820.52,5.491e+3,5.491e+3,,
820.57,4.685e+3,4.685e+3,,
820.62,3.967e+3,3.967e+3,,
820.67,3.334e+3,3.334e+3,,
820.72,2.782e+3,2.782e+3,,
820.77,2.304e+3,2.304e+3,,
820.82,1.894e+3,1.894e+3,,
820.87,1.545e+3,1.545e+3,,
820.92,1.252e+3,1.252e+3,,
820.97,1.006e+3,1.006e+3,,
821.02,8.030e+2,8.030e+2,,
821.07,6.361e+2,6.361e+2,,
821.12,5.001e+2,5.001e+2,,
821.17,3.902e+2,3.902e+2,,
821.22,3.023e+2,3.023e+2,,
821.27,2.324e+2,2.324e+2,,
821.32,1.774e+2,1.774e+2,,
821.37,1.344e+2,1.344e+2,,
821.42,1.010e+2,1.010e+2,,
821.47,7.539e+1,7.539e+1,,
821.52,5.585e+1,5.585e+1,,
821.57,4.106e+1,4.106e+1,,
821.62,2.997e+1,2.997e+1,,
821.67,2.171e+1,2.171e+1,,
821.72,1.561e+1,1.561e+1,,
821.77,1.114e+1,1.114e+1,,
821.82,7.893e+0,7.893e+0,,
821.87,5.550e+0,5.550e+0,,
821.92,3.873e+0,3.873e+0,,
821.97,2.683e+0,2.683e+0,,
822.02,1.845e+0,1.845e+0,,
822.07,1.259e+0,1.259e+0,,
822.12,8.532e-1,8.532e-1,,
822.17,5.737e-1,5.737e-1,,
822.22,3.829e-1,3.829e-1,,
822.27,2.537e-1,2.537e-1,,
822.32,1.668e-1,1.668e-1,,
822.37,1.089e-1,1.089e-1,,
822.42,7.054e-2,7.054e-2,,
822.47,4.536e-2,4.536e-2,,
822.52,2.896e-2,2.896e-2,,
822.57,1.834e-2,1.834e-2,,
822.62,1.154e-2,1.154e-2,,
822.67,7.201e-3,7.201e-3,,
822.72,4.461e-3,4.461e-3,,
822.77,2.744e-3,2.744e-3,,
822.82,1.675e-3,1.675e-3,,
822.87,1.015e-3,1.015e-3,,
822.92,6.102e-4,6.102e-4,,
822.97,3.642e-4,3.642e-4,,
823.02,2.158e-4,2.158e-4,,
823.07,1.269e-4,1.269e-4,,
823.12,7.409e-5,7.409e-5,,
823.17,4.293e-5,4.293e-5,,
823.22,2.469e-5,2.469e-5,,
823.27,1.409e-5,1.409e-5,,
823.32,7.985e-6,7.985e-6,,
823.37,4.491e-6,4.491e-6,,
823.42,2.507e-6,2.507e-6,,
823.47,1.389e-6,1.389e-6,,
823.52,7.639e-7,7.639e-7,,
823.57,4.170e-7,4.170e-7,,
823.62,2.260e-7,2.260e-7,,
823.67,1.215e-7,1.215e-7,,
823.72,6.488e-8,6.488e-8,,
823.77,3.438e-8,3.438e-8,,
823.82,1.808e-8,1.808e-8,,
823.87,9.440e-9,9.440e-9,,
823.92,4.891e-9,4.891e-9,,
823.97,2.516e-9,2.516e-9,,
824.02,1.284e-9,1.284e-9,,
824.07,6.509e-10,6.509e-10,,
824.12,3.274e-10,3.274e-10,,
824.17,1.634e-10,1.634e-10,,
824.22,8.099e-11,8.099e-11,,
824.27,3.984e-11,3.984e-11,,
824.32,1.945e-11,1.945e-11,,
824.37,9.424e-12,9.424e-12,,
824.42,4.533e-12,4.533e-12,,
