Wavelength (nm),Sum,Al I (1.3e-01),Al II (8.7e-01),Al III (2.5e-05)
793.21,1.442e-7,,,1.442e-7
793.26,1.214e-7,,,1.214e-7
793.31,1.015e-7,,,1.015e-7
793.36,8.418e-8,,,8.418e-8
793.41,6.929e-8,,,6.929e-8
793.46,5.659e-8,,,5.659e-8
793.51,4.586e-8,,,4.586e-8
793.56,3.687e-8,,,3.687e-8
793.61,2.942e-8,,,2.942e-8
793.66,2.328e-8,,,2.328e-8
793.71,1.828e-8,,,1.828e-8
793.76,1.424e-8,,,1.424e-8
793.81,1.101e-8,,,1.101e-8
793.86,8.439e-9,,,8.439e-9
793.91,6.419e-9,,,6.419e-9
793.96,4.844e-9,,,4.844e-9
794.01,3.627e-9,,,3.627e-9
794.06,2.694e-9,,,2.694e-9
794.11,1.985e-9,,,1.985e-9
794.16,1.451e-9,,,1.451e-9
794.21,1.052e-9,,,1.052e-9
794.26,7.570e-10,,,7.570e-10
794.31,5.403e-10,,,5.403e-10
794.36,3.826e-10,,,3.826e-10
794.41,2.688e-10,,,2.688e-10
794.46,1.873e-10,,,1.873e-10
794.51,1.295e-10,,,1.295e-10
794.56,8.882e-11,,,8.882e-11
794.61,6.044e-11,,,6.044e-11
794.66,4.080e-11,,,4.080e-11
794.71,2.732e-11,,,2.732e-11
794.76,1.815e-11,,,1.815e-11
794.81,1.196e-11,,,1.196e-11
794.86,7.823e-12,,,7.823e-12
794.91,5.075e-12,,,5.075e-12
794.96,3.266e-12,,,3.266e-12
795.01,2.085e-12,,,2.085e-12
795.06,1.321e-12,,,1.321e-12
795.11,8.298e-13,,,8.298e-13
795.16,5.173e-13,,,5.173e-13
795.21,3.199e-13,,,3.199e-13
795.26,1.963e-13,,,1.963e-13
795.31,1.195e-13,,,1.195e-13
795.36,7.213e-14,,,7.213e-14
795.41,4.321e-14,,,4.321e-14
795.46,2.568e-14,,,2.568e-14
795.51,1.514e-14,,,1.514e-14
795.56,8.854e-15,,,8.854e-15
795.61,5.138e-15,,,5.138e-15
795.66,2.957e-15,,,2.957e-15
795.71,1.689e-15,,,1.689e-15
795.76,9.568e-16,,,9.568e-16
795.81,5.378e-16,,,5.378e-16
795.86,2.999e-16,,,2.999e-16
795.91,1.659e-16,,,1.659e-16
795.96,9.103e-17,,,9.103e-17
796.01,4.956e-17,,,4.956e-17
796.06,2.677e-17,,,2.677e-17
796.11,1.434e-17,,,1.434e-17
796.16,7.624e-18,,,7.624e-18
796.21,4.020e-18,,,4.020e-18
796.26,2.103e-18,,,2.103e-18
796.31,1.092e-18,,,1.092e-18
796.36,5.621e-19,,,5.621e-19
796.41,2.871e-19,,,2.871e-19
796.46,1.455e-19,,,1.455e-19
796.51,7.315e-20,,,7.315e-20
796.56,3.648e-20,,,3.648e-20
796.61,1.805e-20,,,1.805e-20
796.66,8.861e-21,,,8.861e-21
796.71,4.315e-21,,,4.315e-21
796.76,2.085e-21,,,2.085e-21
796.81,9.992e-22,,,9.992e-22
796.86,4.751e-22,,,4.751e-22
796.91,2.241e-22,,,2.241e-22
796.96,5.110e-23,,,5.110e-23
807.11,4.236e-14,,4.236e-14,
807.16,8.820e-14,,8.820e-14,
807.21,1.822e-13,,1.822e-13,
807.26,3.737e-13,,3.737e-13,
807.31,7.606e-13,,7.606e-13,
807.36,1.536e-12,,1.536e-12,
807.41,3.080e-12,,3.080e-12,
807.46,6.127e-12,,6.127e-12,
807.51,1.210e-11,,1.210e-11,
807.56,2.371e-11,,2.371e-11,
807.61,4.610e-11,,4.610e-11,
807.66,8.898e-11,,8.898e-11,
807.71,1.704e-10,,1.704e-10,
807.76,3.240e-10,,3.240e-10,
807.81,6.112e-10,,6.112e-10,
807.86,1.144e-9,,1.144e-9,
807.91,2.127e-9,,2.127e-9,
807.96,3.922e-9,,3.922e-9,
808.01,7.178e-9,,7.178e-9,
808.06,1.304e-8,,1.304e-8,
808.11,2.350e-8,,2.350e-8,
808.16,4.205e-8,,4.205e-8,
808.21,7.466e-8,,7.466e-8,
808.26,1.316e-7,,1.316e-7,
808.31,2.301e-7,,2.301e-7,
808.36,3.993e-7,,3.993e-7,
808.41,6.878e-7,,6.878e-7,
808.46,1.176e-6,,1.176e-6,
808.51,1.995e-6,,1.995e-6,
808.56,3.359e-6,,3.359e-6,
808.61,5.612e-6,,5.612e-6,
808.66,9.307e-6,,9.307e-6,
808.71,1.532e-5,,1.532e-5,
808.76,2.502e-5,,2.502e-5,
808.81,4.056e-5,,4.056e-5,
808.86,6.526e-5,,6.526e-5,
808.91,1.042e-4,,1.042e-4,
808.96,1.651e-4,,1.651e-4,
809.01,2.597e-4,,2.597e-4,
809.06,4.053e-4,,4.053e-4,
809.11,6.278e-4,,6.278e-4,
809.16,9.651e-4,,9.651e-4,
809.21,1.472e-3,,1.472e-3,
809.26,2.229e-3,,2.229e-3,
809.31,3.350e-3,,3.350e-3,
809.36,4.996e-3,,4.996e-3,
809.41,7.394e-3,,7.394e-3,
809.46,1.086e-2,,1.086e-2,
809.51,1.583e-2,,1.583e-2,
809.56,2.291e-2,,2.291e-2,
809.61,3.289e-2,,3.289e-2,
809.66,4.687e-2,,4.687e-2,
809.71,6.629e-2,,6.629e-2,
809.76,9.304e-2,,9.304e-2,
809.81,1.296e-1,,1.296e-1,
809.86,1.792e-1,,1.792e-1,
809.91,2.458e-1,,2.458e-1,
809.96,3.347e-1,,3.347e-1,
810.01,4.523e-1,,4.523e-1,
810.06,6.065e-1,,6.065e-1,
810.11,8.073e-1,,8.073e-1,
810.16,1.066e+0,,1.066e+0,
810.21,1.398e+0,,1.398e+0,
810.26,1.819e+0,,1.819e+0,
810.31,2.348e+0,,2.348e+0,
810.36,3.009e+0,,3.009e+0,
810.41,3.827e+0,,3.827e+0,
810.46,4.831e+0,,4.831e+0,
810.51,6.051e+0,,6.051e+0,
810.56,7.522e+0,,7.522e+0,
810.61,9.281e+0,,9.281e+0,
810.66,1.136e+1,,1.136e+1,
810.71,1.381e+1,,1.381e+1,
810.76,1.665e+1,,1.665e+1,
810.81,1.993e+1,,1.993e+1,
810.86,2.368e+1,,2.368e+1,
810.91,2.791e+1,,2.791e+1,
810.96,3.266e+1,,3.266e+1,
811.01,3.792e+1,,3.792e+1,
811.06,4.370e+1,,4.370e+1,
811.11,4.998e+1,,4.998e+1,
811.16,5.673e+1,,5.673e+1,
811.21,6.390e+1,,6.390e+1,
811.26,7.143e+1,,7.143e+1,
811.31,7.926e+1,,7.926e+1,
811.36,8.727e+1,,8.727e+1,
811.41,9.537e+1,,9.537e+1,
811.46,1.034e+2,,1.034e+2,
811.51,1.113e+2,,1.113e+2,
811.56,1.189e+2,,1.189e+2,
811.61,1.261e+2,,1.261e+2,
811.66,1.326e+2,,1.326e+2,
811.71,1.385e+2,,1.385e+2,
811.76,1.435e+2,,1.435e+2,
811.81,1.476e+2,,1.476e+2,
811.86,1.507e+2,,1.507e+2,
811.91,1.526e+2,,1.526e+2,
811.96,1.534e+2,,1.534e+2,
812.01,1.531e+2,,1.531e+2,
812.06,1.516e+2,,1.516e+2,
812.11,1.490e+2,,1.490e+2,
812.16,1.453e+2,,1.453e+2,
812.21,1.406e+2,,1.406e+2,
812.26,1.351e+2,,1.351e+2,
812.31,1.288e+2,,1.288e+2,
812.36,1.218e+2,,1.218e+2,
812.41,1.144e+2,,1.144e+2,
812.46,1.066e+2,,1.066e+2,
812.51,9.860e+1,,9.860e+1,
812.56,9.050e+1,,9.050e+1,
812.61,8.244e+1,,8.244e+1,
812.66,7.453e+1,,7.453e+1,
812.71,6.687e+1,,6.687e+1,
812.76,5.955e+1,,5.955e+1,
812.81,5.262e+1,,5.262e+1,
812.86,4.615e+1,,4.615e+1,
812.91,4.017e+1,,4.017e+1,
812.96,3.470e+1,,3.470e+1,
813.01,2.975e+1,,2.975e+1,
813.06,2.531e+1,,2.531e+1,
813.11,2.137e+1,,2.137e+1,
813.16,1.791e+1,,1.791e+1,
813.21,1.490e+1,,1.490e+1,
813.26,1.230e+1,,1.230e+1,
813.31,1.007e+1,,1.007e+1,
813.36,8.189e+0,,8.189e+0,
813.41,6.607e+0,,6.607e+0,
813.46,5.291e+0,,5.291e+0,
813.51,4.205e+0,,4.205e+0,
813.56,3.316e+0,,3.316e+0,
813.61,2.596e+0,,2.596e+0,
813.66,2.016e+0,,2.016e+0,
813.71,1.555e+0,,1.555e+0,
813.76,1.189e+0,,1.189e+0,
813.81,9.032e-1,,9.032e-1,
813.86,6.806e-1,,6.806e-1,
813.91,5.091e-1,,5.091e-1,
813.96,3.779e-1,,3.779e-1,
814.01,2.783e-1,,2.783e-1,
814.06,2.035e-1,,2.035e-1,
814.11,1.477e-1,,1.477e-1,
814.16,1.063e-1,,1.063e-1,
814.21,7.598e-2,,7.598e-2,
814.26,5.389e-2,,5.389e-2,
814.31,3.793e-2,,3.793e-2,
814.36,2.650e-2,,2.650e-2,
814.41,1.837e-2,,1.837e-2,
814.46,1.264e-2,,1.264e-2,
814.51,8.632e-3,,8.632e-3,
814.56,5.850e-3,,5.850e-3,
814.61,3.934e-3,,3.934e-3,
814.66,2.626e-3,,2.626e-3,
814.71,1.740e-3,,1.740e-3,
814.76,1.144e-3,,1.144e-3,
814.81,7.463e-4,,7.463e-4,
814.86,4.832e-4,,4.832e-4,
814.91,3.106e-4,,3.106e-4,
814.96,1.981e-4,,1.981e-4,
815.01,1.254e-4,,1.254e-4,
815.06,7.876e-5,,7.876e-5,
815.11,4.911e-5,,4.911e-5,
815.16,3.038e-5,,3.038e-5,
815.21,1.866e-5,,1.866e-5,
815.26,1.137e-5,,1.137e-5,
815.31,6.877e-6,,6.877e-6,
815.36,4.128e-6,,4.128e-6,
815.41,2.459e-6,,2.459e-6,
815.46,1.454e-6,,1.454e-6,
815.51,8.531e-7,,8.531e-7,
815.56,4.968e-7,,4.968e-7,
815.61,2.871e-7,,2.871e-7,
815.66,1.647e-7,,1.647e-7,
815.71,9.373e-8,,9.373e-8,
815.76,5.295e-8,,5.295e-8,
815.81,2.969e-8,,2.969e-8,
815.86,1.652e-8,,1.652e-8,
815.91,9.121e-9,,9.121e-9,
815.96,4.999e-9,,4.999e-9,
816.01,2.719e-9,,2.719e-9,
816.06,1.468e-9,,1.468e-9,
816.11,7.862e-10,,7.862e-10,
816.16,4.180e-10,,4.180e-10,
816.21,2.206e-10,,2.206e-10,
816.26,1.155e-10,,1.155e-10,
816.31,6.003e-11,,6.003e-11,
816.36,3.096e-11,,3.096e-11,
816.41,1.585e-11,,1.585e-11,
816.46,8.051e-12,,8.051e-12,
816.51,4.059e-12,,4.059e-12,
816.56,2.031e-12,,2.031e-12,
816.61,1.009e-12,,1.009e-12,
816.66,4.971e-13,,4.971e-13,
816.71,2.431e-13,,2.431e-13,
816.76,1.180e-13,,1.180e-13,
816.81,5.685e-14,,5.685e-14,
816.86,2.718e-14,,2.718e-14,
830.42,2.760e-12,,2.760e-12,
830.47,5.638e-12,,5.638e-12,
830.52,1.143e-11,,1.143e-11,
830.57,2.302e-11,,2.302e-11,
830.62,4.603e-11,,4.603e-11,
830.67,9.137e-11,,9.137e-11,
830.72,1.801e-10,,1.801e-10,
830.77,3.523e-10,,3.523e-10,
830.82,6.845e-10,,6.845e-10,
830.87,1.320e-9,,1.320e-9,
830.92,2.530e-9,,2.530e-9,
830.97,4.811e-9,,4.811e-9,
831.02,9.083e-9,,9.083e-9,
831.07,1.703e-8,,1.703e-8,
831.12,3.169e-8,,3.169e-8,
831.17,5.855e-8,,5.855e-8,
831.22,1.074e-7,,1.074e-7,
831.27,1.957e-7,,1.957e-7,
831.32,3.539e-7,,3.539e-7,
831.37,6.355e-7,,6.355e-7,
831.42,1.133e-6,,1.133e-6,
831.47,2.006e-6,,2.006e-6,
831.52,3.525e-6,,3.525e-6,
831.57,6.151e-6,,6.151e-6,
831.62,1.066e-5,,1.066e-5,
831.67,1.833e-5,,1.833e-5,
831.72,3.131e-5,,3.131e-5,
831.77,5.310e-5,,5.310e-5,
831.82,8.941e-5,,8.941e-5,
831.87,1.495e-4,,1.495e-4,
831.92,2.481e-4,,2.481e-4,
831.97,4.088e-4,,4.088e-4,
832.02,6.689e-4,,6.689e-4,
832.07,1.087e-3,,1.087e-3,
832.12,1.753e-3,,1.753e-3,
832.17,2.808e-3,,2.808e-3,
832.22,4.464e-3,,4.464e-3,
832.27,7.049e-3,,7.049e-3,
832.32,1.105e-2,,1.105e-2,
832.37,1.720e-2,,1.720e-2,
832.42,2.658e-2,,2.658e-2,
832.47,4.078e-2,,4.078e-2,
832.52,6.214e-2,,6.214e-2,
832.57,9.400e-2,,9.400e-2,
832.62,1.412e-1,,1.412e-1,
832.67,2.106e-1,,2.106e-1,
832.72,3.118e-1,,3.118e-1,
832.77,4.584e-1,,4.584e-1,
832.82,6.692e-1,,6.692e-1,
832.87,9.701e-1,,9.701e-1,
832.92,1.396e+0,,1.396e+0,
832.97,1.995e+0,,1.995e+0,
833.02,2.831e+0,,2.831e+0,
833.07,3.990e+0,,3.990e+0,
833.12,5.582e+0,,5.582e+0,
833.17,7.755e+0,,7.755e+0,
833.22,1.070e+1,,1.070e+1,
833.27,1.465e+1,,1.465e+1,
833.32,1.993e+1,,1.993e+1,
833.37,2.692e+1,,2.692e+1,
833.42,3.610e+1,,3.610e+1,
833.47,4.808e+1,,4.808e+1,
833.52,6.359e+1,,6.359e+1,
833.57,8.352e+1,,8.352e+1,
833.62,1.089e+2,,1.089e+2,
833.67,1.411e+2,,1.411e+2,
833.72,1.815e+2,,1.815e+2,
833.77,2.318e+2,,2.318e+2,
833.82,2.940e+2,,2.940e+2,
833.87,3.704e+2,,3.704e+2,
833.92,4.635e+2,,4.635e+2,
833.97,5.760e+2,,5.760e+2,
834.02,7.109e+2,,7.109e+2,
834.07,8.716e+2,,8.716e+2,
834.12,1.061e+3,,1.061e+3,
834.17,1.284e+3,,1.284e+3,
834.22,1.542e+3,,1.542e+3,
834.27,1.840e+3,,1.840e+3,
834.32,2.182e+3,,2.182e+3,
834.37,2.570e+3,,2.570e+3,
834.42,3.007e+3,,3.007e+3,
834.47,3.496e+3,,3.496e+3,
834.52,4.038e+3,,4.038e+3,
834.57,4.635e+3,,4.635e+3,
834.62,5.286e+3,,5.286e+3,
834.67,5.990e+3,,5.990e+3,
834.72,6.747e+3,,6.747e+3,
834.77,7.552e+3,,7.552e+3,
834.82,8.402e+3,,8.402e+3,
834.87,9.291e+3,,9.291e+3,
834.92,1.021e+4,,1.021e+4,
834.97,1.116e+4,,1.116e+4,
835.02,1.213e+4,,1.213e+4,
835.07,1.310e+4,,1.310e+4,
835.12,1.408e+4,,1.408e+4,
835.17,1.504e+4,,1.504e+4,
835.22,1.598e+4,,1.598e+4,
835.27,1.688e+4,,1.688e+4,
835.32,1.775e+4,,1.775e+4,
835.37,1.856e+4,,1.856e+4,
835.42,1.930e+4,,1.930e+4,
835.47,1.998e+4,,1.998e+4,
835.52,2.058e+4,,2.058e+4,
835.57,2.109e+4,,2.109e+4,
835.62,2.150e+4,,2.150e+4,
835.67,2.182e+4,,2.182e+4,
835.72,2.205e+4,,2.205e+4,
835.77,2.216e+4,,2.216e+4,
835.82,2.218e+4,,2.218e+4,
835.87,2.209e+4,,2.209e+4,
835.92,2.190e+4,,2.190e+4,
835.97,2.161e+4,,2.161e+4,
836.02,2.123e+4,,2.123e+4,
836.07,2.076e+4,,2.076e+4,
836.12,2.020e+4,,2.020e+4,
836.17,1.957e+4,,1.957e+4,
836.22,1.887e+4,,1.887e+4,
836.27,1.811e+4,,1.811e+4,
836.32,1.730e+4,,1.730e+4,
836.37,1.645e+4,,1.645e+4,
836.42,1.556e+4,,1.556e+4,
836.47,1.464e+4,,1.464e+4,
836.52,1.372e+4,,1.372e+4,
836.57,1.278e+4,,1.278e+4,
836.62,1.185e+4,,1.185e+4,
836.67,1.093e+4,,1.093e+4,
836.72,1.003e+4,,1.003e+4,
836.77,9.150e+3,,9.150e+3,
836.82,8.305e+3,,8.305e+3,
836.87,7.496e+3,,7.496e+3,
836.92,6.729e+3,,6.729e+3,
836.97,6.006e+3,,6.006e+3,
837.02,5.331e+3,,5.331e+3,
837.07,4.704e+3,,4.704e+3,
837.12,4.126e+3,,4.126e+3,
837.17,3.599e+3,,3.599e+3,
837.22,3.120e+3,,3.120e+3,
837.27,2.688e+3,,2.688e+3,
837.32,2.303e+3,,2.303e+3,
837.37,1.960e+3,,1.960e+3,
837.42,1.658e+3,,1.658e+3,
837.47,1.394e+3,,1.394e+3,
837.52,1.165e+3,,1.165e+3,
837.57,9.671e+2,,9.671e+2,
837.62,7.978e+2,,7.978e+2,
837.67,6.539e+2,,6.539e+2,
837.72,5.326e+2,,5.326e+2,
837.77,4.310e+2,,4.310e+2,
837.82,3.464e+2,,3.464e+2,
837.87,2.767e+2,,2.767e+2,
837.92,2.195e+2,,2.195e+2,
837.97,1.730e+2,,1.730e+2,
838.02,1.355e+2,,1.355e+2,
838.07,1.054e+2,,1.054e+2,
838.12,8.142e+1,,8.142e+1,
838.17,6.248e+1,,6.248e+1,
838.22,4.763e+1,,4.763e+1,
838.27,3.606e+1,,3.606e+1,
838.32,2.712e+1,,2.712e+1,
838.37,2.026e+1,,2.026e+1,
838.42,1.503e+1,,1.503e+1,
838.47,1.107e+1,,1.107e+1,
838.52,8.103e+0,,8.103e+0,
838.57,5.889e+0,,5.889e+0,
838.62,4.250e+0,,4.250e+0,
838.67,3.047e+0,,3.047e+0,
838.72,2.169e+0,,2.169e+0,
838.77,1.533e+0,,1.533e+0,
838.82,1.077e+0,,1.077e+0,
838.87,7.507e-1,,7.507e-1,
838.92,5.198e-1,,5.198e-1,
838.97,3.574e-1,,3.574e-1,
839.02,2.440e-1,,2.440e-1,
839.07,1.655e-1,,1.655e-1,
839.12,1.114e-1,,1.114e-1,
839.17,7.450e-2,,7.450e-2,
839.22,4.947e-2,,4.947e-2,
839.27,3.262e-2,,3.262e-2,
839.32,2.135e-2,,2.135e-2,
839.37,1.388e-2,,1.388e-2,
839.42,8.963e-3,,8.963e-3,
839.47,5.745e-3,,5.745e-3,
839.52,3.657e-3,,3.657e-3,
839.57,2.312e-3,,2.312e-3,
839.62,1.451e-3,,1.451e-3,
839.67,9.041e-4,,9.041e-4,
839.72,5.595e-4,,5.595e-4,
839.77,3.438e-4,,3.438e-4,
839.82,2.098e-4,,2.098e-4,
839.87,1.271e-4,,1.271e-4,
839.92,7.644e-5,,7.644e-5,
839.97,4.566e-5,,4.566e-5,
840.02,2.708e-5,,2.708e-5,
840.07,1.594e-5,,1.594e-5,
840.12,9.323e-6,,9.323e-6,
840.17,5.413e-6,,5.413e-6,
840.22,3.120e-6,,3.120e-6,
840.27,1.786e-6,,1.786e-6,
840.32,1.015e-6,,1.015e-6,
840.37,5.728e-7,,5.728e-7,
840.42,3.209e-7,,3.209e-7,
840.47,1.786e-7,,1.786e-7,
840.52,9.863e-8,,9.863e-8,
840.57,5.410e-8,,5.410e-8,
840.62,2.946e-8,,2.946e-8,
840.67,1.593e-8,,1.593e-8,
840.72,8.552e-9,,8.552e-9,
840.77,4.559e-9,,4.559e-9,
840.82,2.413e-9,,2.413e-9,
840.87,1.268e-9,,1.268e-9,
840.92,6.617e-10,,6.617e-10,
840.97,3.427e-10,,3.427e-10,
841.02,1.754e-10,,1.754e-10,
841.07,8.964e-11,,8.964e-11,
841.12,4.547e-11,,4.547e-11,
841.17,2.290e-11,,2.290e-11,
841.22,1.145e-11,,1.145e-11,
841.27,5.686e-12,,5.686e-12,
841.32,2.803e-12,,2.803e-12,
841.37,1.372e-12,,1.372e-12,
858.88,2.469e-11,,2.469e-11,
858.93,4.931e-11,,4.931e-11,
858.98,9.782e-11,,9.782e-11,
859.03,1.928e-10,,1.928e-10,
859.08,3.774e-10,,3.774e-10,
859.13,7.338e-10,,7.338e-10,
859.18,1.417e-9,,1.417e-9,
859.23,2.719e-9,,2.719e-9,
859.28,5.182e-9,,5.182e-9,
859.33,9.811e-9,,9.811e-9,
859.38,1.845e-8,,1.845e-8,
859.43,3.446e-8,,3.446e-8,
859.48,6.394e-8,,6.394e-8,
859.53,1.178e-7,,1.178e-7,
859.58,2.157e-7,,2.157e-7,
859.63,3.923e-7,,3.923e-7,
859.68,7.087e-7,,7.087e-7,
859.73,1.272e-6,,1.272e-6,
859.78,2.267e-6,,2.267e-6,
859.83,4.013e-6,,4.013e-6,
859.88,7.057e-6,,7.057e-6,
859.93,1.233e-5,,1.233e-5,
859.98,2.139e-5,,2.139e-5,
860.03,3.688e-5,,3.688e-5,
860.08,6.314e-5,,6.314e-5,
860.13,1.074e-4,,1.074e-4,
860.18,1.814e-4,,1.814e-4,
860.23,3.044e-4,,3.044e-4,
860.28,5.074e-4,,5.074e-4,
860.33,8.402e-4,,8.402e-4,
860.38,1.382e-3,,1.382e-3,
860.43,2.258e-3,,2.258e-3,
860.48,3.664e-3,,3.664e-3,
860.53,5.906e-3,,5.906e-3,
860.58,9.457e-3,,9.457e-3,
860.63,1.504e-2,,1.504e-2,
860.68,2.377e-2,,2.377e-2,
860.73,3.730e-2,,3.730e-2,
860.78,5.815e-2,,5.815e-2,
860.83,9.004e-2,,9.004e-2,
860.88,1.385e-1,,1.385e-1,
860.93,2.116e-1,,2.116e-1,
860.98,3.212e-1,,3.212e-1,
861.03,4.842e-1,,4.842e-1,
861.08,7.251e-1,,7.251e-1,
861.13,1.079e+0,,1.079e+0,
861.18,1.594e+0,,1.594e+0,
861.23,2.339e+0,,2.339e+0,
861.28,3.411e+0,,3.411e+0,
861.33,4.940e+0,,4.940e+0,
861.38,7.106e+0,,7.106e+0,
861.43,1.015e+1,,1.015e+1,
861.48,1.441e+1,,1.441e+1,
861.53,2.032e+1,,2.032e+1,
861.58,2.846e+1,,2.846e+1,
861.63,3.959e+1,,3.959e+1,
861.68,5.471e+1,,5.471e+1,
861.73,7.510e+1,,7.510e+1,
861.78,1.024e+2,,1.024e+2,
861.83,1.387e+2,,1.387e+2,
861.88,1.866e+2,,1.866e+2,
861.93,2.494e+2,,2.494e+2,
861.98,3.310e+2,,3.310e+2,
862.03,4.365e+2,,4.365e+2,
862.08,5.718e+2,,5.718e+2,
862.13,7.439e+2,,7.439e+2,
862.18,9.614e+2,,9.614e+2,
862.23,1.234e+3,,1.234e+3,
862.28,1.574e+3,,1.574e+3,
862.33,1.994e+3,,1.994e+3,
862.38,2.508e+3,,2.508e+3,
862.43,3.135e+3,,3.135e+3,
862.48,3.892e+3,,3.892e+3,
862.53,4.800e+3,,4.800e+3,
862.58,5.879e+3,,5.879e+3,
862.63,7.154e+3,,7.154e+3,
862.68,8.647e+3,,8.647e+3,
862.73,1.038e+4,,1.038e+4,
862.78,1.238e+4,,1.238e+4,
862.83,1.467e+4,,1.467e+4,
862.88,1.726e+4,,1.726e+4,
862.93,2.017e+4,,2.017e+4,
862.98,2.342e+4,,2.342e+4,
863.03,2.701e+4,,2.701e+4,
863.08,3.095e+4,,3.095e+4,
863.13,3.522e+4,,3.522e+4,
863.18,3.981e+4,,3.981e+4,
863.23,4.470e+4,,4.470e+4,
863.28,4.985e+4,,4.985e+4,
863.33,5.523e+4,,5.523e+4,
863.38,6.078e+4,,6.078e+4,
863.43,6.645e+4,,6.645e+4,
863.48,7.215e+4,,7.215e+4,
863.53,7.782e+4,,7.782e+4,
863.58,8.338e+4,,8.338e+4,
863.63,8.874e+4,,8.874e+4,
863.68,9.381e+4,,9.381e+4,
863.73,9.851e+4,,9.851e+4,
863.78,1.028e+5,,1.028e+5,
863.83,1.065e+5,,1.065e+5,
863.88,1.096e+5,,1.096e+5,
863.93,1.120e+5,,1.120e+5,
863.98,1.138e+5,,1.138e+5,
864.03,1.148e+5,,1.148e+5,
864.08,1.150e+5,,1.150e+5,
864.13,1.145e+5,,1.145e+5,8.694e-23
864.18,1.132e+5,,1.132e+5,2.981e-22
864.23,1.111e+5,,1.111e+5,5.920e-22
864.28,1.084e+5,,1.084e+5,1.168e-21
864.33,1.051e+5,,1.051e+5,2.289e-21
864.38,1.011e+5,,1.011e+5,4.457e-21
864.43,9.668e+4,,9.668e+4,8.620e-21
864.48,9.182e+4,,9.182e+4,1.656e-20
864.53,8.663e+4,,8.663e+4,3.162e-20
864.58,8.118e+4,,8.118e+4,5.995e-20
864.63,7.556e+4,,7.556e+4,1.129e-19
864.68,6.987e+4,,6.987e+4,2.114e-19
864.73,6.417e+4,,6.417e+4,3.929e-19
864.78,5.855e+4,,5.855e+4,7.257e-19
864.83,5.306e+4,,5.306e+4,1.331e-18
864.88,4.776e+4,,4.776e+4,2.427e-18
864.93,4.271e+4,,4.271e+4,4.393e-18
864.98,3.794e+4,,3.794e+4,7.902e-18
865.03,3.347e+4,,3.347e+4,1.412e-17
865.08,2.933e+4,,2.933e+4,2.506e-17
865.13,2.554e+4,,2.554e+4,4.420e-17
865.18,2.208e+4,,2.208e+4,7.743e-17
865.23,1.897e+4,,1.897e+4,1.347e-16
865.28,1.619e+4,,1.619e+4,2.329e-16
865.33,1.372e+4,,1.372e+4,4.001e-16
865.38,1.155e+4,,1.155e+4,6.825e-16
865.43,9.663e+3,,9.663e+3,1.157e-15
865.48,8.029e+3,,8.029e+3,1.948e-15
865.53,6.628e+3,,6.628e+3,3.258e-15
865.58,5.436e+3,,5.436e+3,5.413e-15
865.63,4.431e+3,,4.431e+3,8.936e-15
865.68,3.589e+3,,3.589e+3,1.465e-14
865.73,2.890e+3,,2.890e+3,2.387e-14
865.78,2.315e+3,,2.315e+3,3.863e-14
865.83,1.845e+3,,1.845e+3,6.210e-14
865.88,1.465e+3,,1.465e+3,9.918e-14
865.93,1.160e+3,,1.160e+3,1.574e-13
865.98,9.187e+2,,9.187e+2,2.480e-13
866.03,7.293e+2,,7.293e+2,3.883e-13
866.08,5.830e+2,,5.830e+2,6.040e-13
866.13,4.717e+2,,4.717e+2,9.333e-13
866.18,3.891e+2,,3.891e+2,1.433e-12
866.23,3.295e+2,,3.295e+2,2.185e-12
866.28,2.885e+2,,2.885e+2,3.310e-12
866.33,2.625e+2,,2.625e+2,4.981e-12
866.38,2.483e+2,,2.483e+2,7.446e-12
866.43,2.437e+2,,2.437e+2,1.106e-11
866.48,2.467e+2,,2.467e+2,1.632e-11
866.53,2.558e+2,,2.558e+2,2.391e-11
866.58,2.696e+2,,2.696e+2,3.482e-11
866.63,2.872e+2,,2.872e+2,5.036e-11
866.68,3.078e+2,,3.078e+2,7.237e-11
866.73,3.307e+2,,3.307e+2,1.033e-10
866.78,3.552e+2,,3.552e+2,1.465e-10
866.83,3.810e+2,,3.810e+2,2.064e-10
866.88,4.075e+2,,4.075e+2,2.888e-10
866.93,4.344e+2,,4.344e+2,4.015e-10
866.98,4.613e+2,,4.613e+2,5.545e-10
867.03,4.878e+2,,4.878e+2,7.608e-10
867.08,5.137e+2,,5.137e+2,1.037e-9
867.13,5.386e+2,,5.386e+2,1.404e-9
867.18,5.622e+2,,5.622e+2,1.888e-9
867.23,5.843e+2,,5.843e+2,2.523e-9
867.28,6.046e+2,,6.046e+2,3.350e-9
867.33,6.228e+2,,6.228e+2,4.417e-9
867.38,6.389e+2,,6.389e+2,5.787e-9
867.43,6.525e+2,,6.525e+2,7.531e-9
867.48,6.635e+2,,6.635e+2,9.736e-9
867.53,6.718e+2,,6.718e+2,1.250e-8
867.58,6.772e+2,,6.772e+2,1.595e-8
867.63,6.798e+2,,6.798e+2,2.022e-8
867.68,6.794e+2,,6.794e+2,2.546e-8
867.73,6.761e+2,,6.761e+2,3.185e-8
867.78,6.698e+2,,6.698e+2,3.957e-8
867.83,6.606e+2,,6.606e+2,4.885e-8
867.88,6.487e+2,,6.487e+2,5.990e-8
867.93,6.342e+2,,6.342e+2,7.297e-8
