Wavelength (nm),Sum,Cu I (2.9e-01),Cu II (7.1e-01)
761.7,1.018e-5,,1.018e-5
761.75,1.828e-5,,1.828e-5
761.8,3.284e-5,,3.284e-5
761.85,5.869e-5,,5.869e-5
761.9,1.040e-4,,1.040e-4
761.95,1.829e-4,,1.829e-4
762,3.189e-4,,3.189e-4
762.05,5.513e-4,,5.513e-4
762.1,9.449e-4,,9.449e-4
762.15,1.606e-3,,1.606e-3
762.2,2.705e-3,,2.705e-3
762.25,4.520e-3,,4.520e-3
762.3,7.486e-3,,7.486e-3
762.35,1.229e-2,,1.229e-2
762.4,2.002e-2,,2.002e-2
762.45,3.232e-2,,3.232e-2
762.5,5.174e-2,,5.174e-2
762.55,8.211e-2,,8.211e-2
762.6,1.292e-1,,1.292e-1
762.65,2.016e-1,,2.016e-1
762.7,3.119e-1,,3.119e-1
762.75,4.784e-1,,4.784e-1
762.8,7.276e-1,,7.276e-1
762.85,1.097e+0,,1.097e+0
762.9,1.640e+0,,1.640e+0
762.95,2.431e+0,,2.431e+0
763,3.573e+0,,3.573e+0
763.05,5.207e+0,,5.207e+0
763.1,7.524e+0,,7.524e+0
763.15,1.078e+1,,1.078e+1
763.2,1.531e+1,,1.531e+1
763.25,2.156e+1,,2.156e+1
763.3,3.011e+1,,3.011e+1
763.35,4.168e+1,,4.168e+1
763.4,5.722e+1,,5.722e+1
763.45,7.787e+1,,7.787e+1
763.5,1.051e+2,,1.051e+2
763.55,1.406e+2,,1.406e+2
763.6,1.865e+2,,1.865e+2
763.65,2.453e+2,,2.453e+2
763.7,3.200e+2,,3.200e+2
763.75,4.137e+2,,4.137e+2
763.8,5.304e+2,,5.304e+2
763.85,6.742e+2,,6.742e+2
763.9,8.498e+2,,8.498e+2
763.95,1.062e+3,,1.062e+3
764,1.316e+3,,1.316e+3
764.05,1.616e+3,,1.616e+3
764.1,1.969e+3,,1.969e+3
764.15,2.378e+3,,2.378e+3
764.2,2.847e+3,,2.847e+3
764.25,3.380e+3,,3.380e+3
764.3,3.979e+3,,3.979e+3
764.35,4.644e+3,,4.644e+3
764.4,5.374e+3,,5.374e+3
764.45,6.166e+3,,6.166e+3
764.5,7.014e+3,,7.014e+3
764.55,7.912e+3,,7.912e+3
764.6,8.848e+3,,8.848e+3
764.65,9.811e+3,,9.811e+3
764.7,1.079e+4,,1.079e+4
764.75,1.176e+4,,1.176e+4
764.8,1.271e+4,,1.271e+4
764.85,1.362e+4,,1.362e+4
764.9,1.447e+4,,1.447e+4
764.95,1.524e+4,,1.524e+4
765,1.592e+4,,1.592e+4
765.05,1.649e+4,,1.649e+4
765.1,1.693e+4,,1.693e+4
765.15,1.724e+4,,1.724e+4
765.2,1.740e+4,,1.740e+4
765.25,1.741e+4,,1.741e+4
765.3,1.728e+4,,1.728e+4
765.35,1.700e+4,,1.700e+4
765.4,1.659e+4,,1.659e+4
765.45,1.604e+4,,1.604e+4
765.5,1.539e+4,,1.539e+4
765.55,1.463e+4,,1.463e+4
765.6,1.379e+4,,1.379e+4
765.65,1.289e+4,,1.289e+4
765.7,1.195e+4,,1.195e+4
765.75,1.098e+4,,1.098e+4
765.8,1.001e+4,,1.001e+4
765.85,9.039e+3,,9.039e+3
765.9,8.096e+3,,8.096e+3
765.95,7.190e+3,,7.190e+3
766,6.331e+3,,6.331e+3
766.05,5.527e+3,,5.527e+3
766.1,4.785e+3,,4.785e+3
766.15,4.107e+3,,4.107e+3
766.2,3.495e+3,,3.495e+3
766.25,2.948e+3,,2.948e+3
766.3,2.467e+3,,2.467e+3
766.35,2.046e+3,,2.046e+3
766.4,1.683e+3,,1.683e+3
766.45,1.372e+3,,1.372e+3
766.5,1.109e+3,,1.109e+3
766.55,8.891e+2,,8.891e+2
766.6,7.067e+2,,7.067e+2
766.65,5.569e+2,,5.569e+2
766.7,4.351e+2,,4.351e+2
766.75,3.371e+2,,3.371e+2
766.8,2.589e+2,,2.589e+2
766.85,1.972e+2,,1.972e+2
766.9,1.489e+2,,1.489e+2
766.95,1.115e+2,,1.115e+2
767,8.274e+1,,8.274e+1
767.05,6.089e+1,,6.089e+1
767.1,4.444e+1,,4.444e+1
767.15,3.215e+1,,3.215e+1
767.2,2.307e+1,,2.307e+1
767.25,1.641e+1,,1.641e+1
767.3,1.157e+1,,1.157e+1
767.35,8.090e+0,,8.090e+0
767.4,5.609e+0,,5.609e+0
767.45,3.856e+0,,3.856e+0
767.5,2.628e+0,,2.628e+0
767.55,1.776e+0,,1.776e+0
767.6,1.190e+0,,1.190e+0
767.65,7.904e-1,,7.904e-1
767.7,5.206e-1,,5.206e-1
767.75,3.400e-1,,3.400e-1
767.8,2.201e-1,,2.201e-1
767.85,1.413e-1,,1.413e-1
767.9,8.997e-2,,8.997e-2
767.95,5.678e-2,,5.678e-2
768,3.553e-2,,3.553e-2
768.05,2.205e-2,,2.205e-2
768.1,1.356e-2,,1.356e-2
768.15,8.273e-3,,8.273e-3
768.2,5.003e-3,,5.003e-3
768.25,3.000e-3,,3.000e-3
768.3,1.783e-3,,1.783e-3
768.35,1.051e-3,,1.051e-3
768.4,6.144e-4,,6.144e-4
768.45,3.561e-4,,3.561e-4
768.5,2.046e-4,,2.046e-4
768.55,1.165e-4,,1.165e-4
768.6,6.583e-5,,6.583e-5
768.65,3.687e-5,,3.687e-5
768.7,2.047e-5,,2.047e-5
768.75,1.127e-5,,1.127e-5
768.8,6.152e-6,,6.152e-6
768.85,3.330e-6,,3.330e-6
768.9,1.787e-6,,1.787e-6
768.95,9.506e-7,,9.506e-7
769,5.015e-7,,5.015e-7
769.05,2.623e-7,,2.623e-7
769.1,1.360e-7,,1.360e-7
769.15,6.995e-8,,6.995e-8
769.2,3.566e-8,,3.566e-8
769.25,1.803e-8,,1.803e-8
769.3,9.035e-9,,9.035e-9
769.35,4.490e-9,,4.490e-9
769.4,2.212e-9,,2.212e-9
769.45,1.081e-9,,1.081e-9
769.5,5.234e-10,,5.234e-10
769.55,2.514e-10,,2.514e-10
769.6,1.197e-10,,1.197e-10
769.65,5.651e-11,,5.651e-11
769.7,2.645e-11,,2.645e-11
769.75,1.228e-11,,1.228e-11
769.8,5.650e-12,,5.650e-12
769.85,2.578e-12,,2.578e-12
776.1,1.225e-12,,1.225e-12
776.15,2.624e-12,,2.624e-12
776.2,5.576e-12,,5.576e-12
776.25,1.175e-11,,1.175e-11
776.3,2.457e-11,,2.457e-11
776.35,5.094e-11,,5.094e-11
776.4,1.048e-10,,1.048e-10
776.45,2.137e-10,,2.137e-10
776.5,4.322e-10,,4.322e-10
776.55,8.672e-10,,8.672e-10
776.6,1.726e-9,,1.726e-9
776.65,3.406e-9,,3.406e-9
776.7,6.669e-9,,6.669e-9
776.75,1.295e-8,,1.295e-8
776.8,2.494e-8,,2.494e-8
776.85,4.763e-8,,4.763e-8
776.9,9.024e-8,,9.024e-8
776.95,1.696e-7,,1.696e-7
777,3.160e-7,,3.160e-7
777.05,5.841e-7,,5.841e-7
777.1,1.071e-6,,1.071e-6
777.15,1.947e-6,,1.947e-6
777.2,3.512e-6,,3.512e-6
777.25,6.282e-6,,6.282e-6
777.3,1.115e-5,,1.115e-5
777.35,1.961e-5,,1.961e-5
777.4,3.423e-5,,3.423e-5
777.45,5.925e-5,,5.925e-5
777.5,1.017e-4,,1.017e-4
777.55,1.732e-4,,1.732e-4
777.6,2.926e-4,,2.926e-4
777.65,4.901e-4,,4.901e-4
777.7,8.143e-4,,8.143e-4
777.75,1.342e-3,,1.342e-3
777.8,2.193e-3,,2.193e-3
777.85,3.556e-3,,3.556e-3
777.9,5.717e-3,,5.717e-3
777.95,9.117e-3,,9.117e-3
778,1.442e-2,,1.442e-2
778.05,2.262e-2,,2.262e-2
778.1,3.520e-2,,3.520e-2
778.15,5.432e-2,,5.432e-2
778.2,8.315e-2,,8.315e-2
778.25,1.262e-1,,1.262e-1
778.3,1.901e-1,,1.901e-1
778.35,2.839e-1,,2.839e-1
778.4,4.205e-1,,4.205e-1
778.45,6.177e-1,,6.177e-1
778.5,9.001e-1,,9.001e-1
778.55,1.301e+0,,1.301e+0
778.6,1.865e+0,,1.865e+0
778.65,2.651e+0,,2.651e+0
778.7,3.739e+0,,3.739e+0
778.75,5.229e+0,,5.229e+0
778.8,7.253e+0,,7.253e+0
778.85,9.979e+0,,9.979e+0
778.9,1.362e+1,,1.362e+1
778.95,1.843e+1,,1.843e+1
779,2.474e+1,,2.474e+1
779.05,3.294e+1,,3.294e+1
779.1,4.350e+1,,4.350e+1
779.15,5.698e+1,,5.698e+1
779.2,7.402e+1,,7.402e+1
779.25,9.537e+1,,9.537e+1
779.3,1.219e+2,,1.219e+2
779.35,1.545e+2,,1.545e+2
779.4,1.942e+2,,1.942e+2
779.45,2.421e+2,,2.421e+2
779.5,2.995e+2,,2.995e+2
779.55,3.673e+2,,3.673e+2
779.6,4.469e+2,,4.469e+2
779.65,5.392e+2,,5.392e+2
779.7,6.453e+2,,6.453e+2
779.75,7.660e+2,,7.660e+2
779.8,9.019e+2,,9.019e+2
779.85,1.053e+3,,1.053e+3
779.9,1.220e+3,,1.220e+3
779.95,1.401e+3,,1.401e+3
780,1.597e+3,,1.597e+3
780.05,1.805e+3,,1.805e+3
780.1,2.023e+3,,2.023e+3
780.15,2.250e+3,,2.250e+3
780.2,2.482e+3,,2.482e+3
780.25,2.716e+3,,2.716e+3
780.3,2.949e+3,,2.949e+3
780.35,3.176e+3,,3.176e+3
780.4,3.395e+3,,3.395e+3
780.45,3.600e+3,,3.600e+3
780.5,3.790e+3,,3.790e+3
780.55,3.962e+3,,3.962e+3
780.6,4.113e+3,,4.113e+3
780.65,4.243e+3,,4.243e+3
780.7,4.351e+3,,4.351e+3
780.75,4.439e+3,,4.439e+3
780.8,4.511e+3,,4.511e+3
780.85,4.571e+3,,4.571e+3
780.9,4.626e+3,,4.626e+3
780.95,4.683e+3,,4.683e+3
781,4.753e+3,,4.753e+3
781.05,4.848e+3,,4.848e+3
781.1,4.981e+3,,4.981e+3
781.15,5.167e+3,,5.167e+3
781.2,5.423e+3,,5.423e+3
781.25,5.765e+3,,5.765e+3
781.3,6.212e+3,,6.212e+3
781.35,6.780e+3,,6.780e+3
781.4,7.488e+3,,7.488e+3
781.45,8.350e+3,,8.350e+3
781.5,9.382e+3,,9.382e+3
781.55,1.060e+4,,1.060e+4
781.6,1.200e+4,,1.200e+4
781.65,1.359e+4,,1.359e+4
781.7,1.538e+4,,1.538e+4
781.75,1.736e+4,,1.736e+4
781.8,1.951e+4,,1.951e+4
781.85,2.182e+4,,2.182e+4
781.9,2.427e+4,,2.427e+4
781.95,2.681e+4,,2.681e+4
782,2.943e+4,,2.943e+4
782.05,3.207e+4,,3.207e+4
782.1,3.469e+4,,3.469e+4
782.15,3.724e+4,,3.724e+4
782.2,3.967e+4,,3.967e+4
782.25,4.193e+4,,4.193e+4
782.3,4.397e+4,,4.397e+4
782.35,4.574e+4,,4.574e+4
782.4,4.720e+4,,4.720e+4
782.45,4.832e+4,,4.832e+4
782.5,4.906e+4,,4.906e+4
782.55,4.942e+4,,4.942e+4
782.6,4.937e+4,,4.937e+4
782.65,4.892e+4,,4.892e+4
782.7,4.809e+4,,4.809e+4
782.75,4.689e+4,,4.689e+4
782.8,4.534e+4,,4.534e+4
782.85,4.349e+4,,4.349e+4
782.9,4.138e+4,,4.138e+4
782.95,3.905e+4,,3.905e+4
783,3.655e+4,,3.655e+4
783.05,3.393e+4,,3.393e+4
783.1,3.124e+4,,3.124e+4
783.15,2.854e+4,,2.854e+4
783.2,2.585e+4,,2.585e+4
783.25,2.323e+4,,2.323e+4
783.3,2.070e+4,,2.070e+4
783.35,1.830e+4,,1.830e+4
783.4,1.605e+4,,1.605e+4
783.45,1.396e+4,,1.396e+4
783.5,1.204e+4,,1.204e+4
783.55,1.030e+4,,1.030e+4
783.6,8.742e+3,,8.742e+3
783.65,7.358e+3,,7.358e+3
783.7,6.144e+3,,6.144e+3
783.75,5.088e+3,,5.088e+3
783.8,4.179e+3,,4.179e+3
783.85,3.405e+3,,3.405e+3
783.9,2.751e+3,,2.751e+3
783.95,2.205e+3,,2.205e+3
784,1.753e+3,,1.753e+3
784.05,1.382e+3,,1.382e+3
784.1,1.081e+3,,1.081e+3
784.15,8.387e+2,,8.387e+2
784.2,6.453e+2,,6.453e+2
784.25,4.925e+2,,4.925e+2
784.3,3.728e+2,,3.728e+2
784.35,2.799e+2,,2.799e+2
784.4,2.085e+2,,2.085e+2
784.45,1.540e+2,,1.540e+2
784.5,1.128e+2,,1.128e+2
784.55,8.199e+1,,8.199e+1
784.6,5.910e+1,,5.910e+1
784.65,4.225e+1,,4.225e+1
784.7,2.996e+1,,2.996e+1
784.75,2.107e+1,,2.107e+1
784.8,1.470e+1,,1.470e+1
784.85,1.017e+1,,1.017e+1
784.9,6.982e+0,,6.982e+0
784.95,4.753e+0,,4.753e+0
785,3.210e+0,,3.210e+0
785.05,2.150e+0,,2.150e+0
785.1,1.428e+0,,1.428e+0
785.15,9.408e-1,,9.408e-1
785.2,6.149e-1,,6.149e-1
785.25,3.986e-1,,3.986e-1
785.3,2.563e-1,,2.563e-1
785.35,1.634e-1,,1.634e-1
785.4,1.034e-1,,1.034e-1
785.45,6.485e-2,,6.485e-2
785.5,4.036e-2,,4.036e-2
785.55,2.491e-2,,2.491e-2
785.6,1.525e-2,,1.525e-2
785.65,9.260e-3,,9.260e-3
785.7,5.578e-3,,5.578e-3
785.75,3.333e-3,,3.333e-3
785.8,1.976e-3,,1.976e-3
785.85,1.164e-3,,1.164e-3
785.9,6.825e-4,,6.825e-4
785.95,4.022e-4,,4.022e-4
786,2.441e-4,,2.441e-4
786.05,1.627e-4,,1.627e-4
786.1,1.336e-4,,1.336e-4
786.15,1.476e-4,,1.476e-4
786.2,2.076e-4,,2.076e-4
786.25,3.296e-4,,3.296e-4
786.3,5.459e-4,,5.459e-4
786.35,9.126e-4,,9.126e-4
786.4,1.522e-3,,1.522e-3
786.45,2.523e-3,,2.523e-3
786.5,4.150e-3,,4.150e-3
786.55,6.775e-3,,6.775e-3
786.6,1.097e-2,,1.097e-2
786.65,1.763e-2,,1.763e-2
786.7,2.809e-2,,2.809e-2
786.75,4.442e-2,,4.442e-2
786.8,6.967e-2,,6.967e-2
786.85,1.084e-1,,1.084e-1
786.9,1.673e-1,,1.673e-1
786.95,2.563e-1,,2.563e-1
787,3.893e-1,,3.893e-1
787.05,5.867e-1,,5.867e-1
787.1,8.772e-1,,8.772e-1
787.15,1.301e+0,,1.301e+0
787.2,1.914e+0,,1.914e+0
787.25,2.794e+0,,2.794e+0
787.31,4.354e+0,,4.354e+0
787.36,6.245e+0,,6.245e+0
787.41,8.887e+0,,8.887e+0
787.46,1.255e+1,,1.255e+1
787.51,1.757e+1,,1.757e+1
787.56,2.442e+1,,2.442e+1
787.61,3.367e+1,,3.367e+1
787.66,4.605e+1,,4.605e+1
787.71,6.249e+1,,6.249e+1
787.76,8.414e+1,,8.414e+1
787.81,1.124e+2,,1.124e+2
787.86,1.490e+2,,1.490e+2
787.91,1.959e+2,,1.959e+2
787.96,2.557e+2,,2.557e+2
788.01,3.311e+2,,3.311e+2
788.06,4.254e+2,,4.254e+2
788.11,5.424e+2,,5.424e+2
788.16,6.862e+2,,6.862e+2
788.21,8.617e+2,,8.617e+2
788.26,1.074e+3,,1.074e+3
788.31,1.328e+3,,1.328e+3
788.36,1.630e+3,,1.630e+3
788.41,1.986e+3,,1.986e+3
788.46,2.402e+3,,2.402e+3
788.51,2.884e+3,,2.884e+3
788.56,3.437e+3,,3.437e+3
788.61,4.067e+3,,4.067e+3
788.66,4.778e+3,,4.778e+3
788.71,5.574e+3,,5.574e+3
788.76,6.458e+3,,6.458e+3
788.81,7.431e+3,,7.431e+3
788.86,8.493e+3,,8.493e+3
788.91,9.642e+3,,9.642e+3
788.96,1.088e+4,,1.088e+4
789.01,1.219e+4,,1.219e+4
789.06,1.357e+4,,1.357e+4
789.11,1.502e+4,,1.502e+4
789.16,1.652e+4,,1.652e+4
789.21,1.807e+4,,1.807e+4
789.26,1.964e+4,,1.964e+4
789.31,2.123e+4,,2.123e+4
789.36,2.281e+4,,2.281e+4
789.41,2.439e+4,,2.439e+4
789.46,2.592e+4,,2.592e+4
789.51,2.741e+4,,2.741e+4
789.56,2.883e+4,,2.883e+4
789.61,3.017e+4,,3.017e+4
789.66,3.141e+4,,3.141e+4
789.71,3.253e+4,,3.253e+4
789.76,3.351e+4,,3.351e+4
789.81,3.435e+4,,3.435e+4
789.86,3.503e+4,,3.503e+4
789.91,3.554e+4,,3.554e+4
789.96,3.587e+4,,3.587e+4
790.01,3.600e+4,,3.600e+4
790.06,3.595e+4,,3.595e+4
790.11,3.569e+4,,3.569e+4
790.16,3.524e+4,,3.524e+4
790.21,3.460e+4,,3.460e+4
790.26,3.378e+4,,3.378e+4
790.31,3.278e+4,,3.278e+4
790.36,3.161e+4,,3.161e+4
790.41,3.030e+4,,3.030e+4
790.46,2.887e+4,,2.887e+4
790.51,2.733e+4,,2.733e+4
790.56,2.570e+4,,2.570e+4
790.61,2.401e+4,,2.401e+4
790.66,2.228e+4,,2.228e+4
790.71,2.053e+4,,2.053e+4
790.76,1.879e+4,,1.879e+4
790.81,1.708e+4,,1.708e+4
790.86,1.542e+4,,1.542e+4
790.91,1.381e+4,,1.381e+4
790.96,1.229e+4,,1.229e+4
791.01,1.085e+4,,1.085e+4
791.06,9.513e+3,,9.513e+3
791.11,8.278e+3,,8.278e+3
791.16,7.149e+3,,7.149e+3
791.21,6.128e+3,,6.128e+3
791.26,5.213e+3,,5.213e+3
791.31,4.401e+3,,4.401e+3
791.36,3.687e+3,,3.687e+3
791.41,3.066e+3,,3.066e+3
791.46,2.529e+3,,2.529e+3
791.51,2.071e+3,,2.071e+3
791.56,1.682e+3,,1.682e+3
791.61,1.356e+3,,1.356e+3
791.66,1.084e+3,,1.084e+3
791.71,8.602e+2,,8.602e+2
791.76,6.772e+2,,6.772e+2
791.81,5.290e+2,,5.290e+2
791.86,4.100e+2,,4.100e+2
791.91,3.152e+2,,3.152e+2
791.96,2.405e+2,,2.405e+2
792.01,1.820e+2,,1.820e+2
792.06,1.366e+2,,1.366e+2
792.11,1.018e+2,,1.018e+2
792.16,7.522e+1,,7.522e+1
792.21,5.515e+1,,5.515e+1
792.26,4.011e+1,,4.011e+1
792.31,2.895e+1,,2.895e+1
792.36,2.072e+1,,2.072e+1
792.41,1.472e+1,,1.472e+1
792.46,1.037e+1,,1.037e+1
792.51,7.247e+0,,7.247e+0
792.56,5.025e+0,,5.025e+0
792.61,3.457e+0,,3.457e+0
792.66,2.359e+0,,2.359e+0
792.71,1.597e+0,,1.597e+0
792.76,1.073e+0,,1.073e+0
792.81,7.146e-1,,7.146e-1
792.86,4.724e-1,,4.724e-1
792.91,3.097e-1,,3.097e-1
792.96,2.015e-1,,2.015e-1
793.01,1.300e-1,,1.300e-1
793.06,8.322e-2,,8.322e-2
793.11,5.285e-2,,5.285e-2
793.16,3.330e-2,,3.330e-2
793.21,2.081e-2,,2.081e-2
793.26,1.290e-2,,1.290e-2
793.31,7.936e-3,,7.936e-3
793.36,4.842e-3,,4.842e-3
793.41,2.931e-3,,2.931e-3
793.46,1.760e-3,,1.760e-3
793.51,1.048e-3,,1.048e-3
793.56,6.195e-4,,6.195e-4
793.61,3.632e-4,,3.632e-4
793.66,2.112e-4,,2.112e-4
793.71,1.218e-4,,1.218e-4
793.76,6.973e-5,,6.973e-5
793.81,3.959e-5,,3.959e-5
793.86,2.230e-5,,2.230e-5
793.91,1.246e-5,,1.246e-5
793.96,6.906e-6,,6.906e-6
794.01,3.797e-6,,3.797e-6
794.06,2.071e-6,,2.071e-6
794.11,1.121e-6,,1.121e-6
794.16,6.017e-7,,6.017e-7
794.21,3.204e-7,,3.204e-7
794.26,1.693e-7,,1.693e-7
794.31,8.871e-8,,8.871e-8
794.36,4.612e-8,,4.612e-8
794.41,2.379e-8,,2.379e-8
794.46,1.217e-8,,1.217e-8
794.51,6.177e-9,,6.177e-9
794.56,3.110e-9,,3.110e-9
794.61,1.554e-9,,1.554e-9
794.66,7.698e-10,,7.698e-10
794.71,3.784e-10,,3.784e-10
794.76,1.845e-10,,1.845e-10
794.81,8.927e-11,,8.927e-11
794.86,4.284e-11,,4.284e-11
794.91,2.039e-11,,2.039e-11
794.96,9.632e-12,,9.632e-12
795.01,4.513e-12,,4.513e-12
804.71,7.777e-12,,7.777e-12
804.76,1.621e-11,,1.621e-11
804.81,3.355e-11,,3.355e-11
804.86,6.888e-11,,6.888e-11
804.91,1.404e-10,,1.404e-10
804.96,2.838e-10,,2.838e-10
805.01,5.696e-10,,5.696e-10
805.06,1.134e-9,,1.134e-9
805.11,2.242e-9,,2.242e-9
805.16,4.397e-9,,4.397e-9
805.21,8.559e-9,,8.559e-9
805.26,1.653e-8,,1.653e-8
805.31,3.170e-8,,3.170e-8
805.36,6.030e-8,,6.030e-8
805.41,1.138e-7,,1.138e-7
805.46,2.133e-7,,2.133e-7
805.51,3.966e-7,,3.966e-7
805.56,7.319e-7,,7.319e-7
805.61,1.340e-6,,1.340e-6
805.66,2.436e-6,,2.436e-6
805.71,4.393e-6,,4.393e-6
805.76,7.862e-6,,7.862e-6
805.81,1.397e-5,,1.397e-5
805.86,2.462e-5,,2.462e-5
805.91,4.306e-5,,4.306e-5
805.96,7.476e-5,,7.476e-5
806.01,1.288e-4,,1.288e-4
806.06,2.202e-4,,2.202e-4
806.11,3.736e-4,,3.736e-4
806.16,6.291e-4,,6.291e-4
806.21,1.051e-3,,1.051e-3
806.26,1.743e-3,,1.743e-3
806.31,2.869e-3,,2.869e-3
806.36,4.686e-3,,4.686e-3
806.41,7.595e-3,,7.595e-3
806.46,1.222e-2,,1.222e-2
806.51,1.950e-2,,1.950e-2
806.56,3.089e-2,,3.089e-2
806.61,4.857e-2,,4.857e-2
806.66,7.577e-2,,7.577e-2
806.71,1.173e-1,,1.173e-1
806.76,1.803e-1,,1.803e-1
806.81,2.749e-1,,2.749e-1
806.86,4.159e-1,,4.159e-1
806.91,6.246e-1,,6.246e-1
806.96,9.309e-1,,9.309e-1
807.01,1.377e+0,,1.377e+0
807.06,2.021e+0,,2.021e+0
807.11,2.944e+0,,2.944e+0
807.16,4.255e+0,,4.255e+0
807.21,6.104e+0,,6.104e+0
807.26,8.691e+0,,8.691e+0
807.31,1.228e+1,,1.228e+1
807.36,1.722e+1,,1.722e+1
807.41,2.395e+1,,2.395e+1
807.46,3.308e+1,,3.308e+1
807.51,4.533e+1,,4.533e+1
807.56,6.165e+1,,6.165e+1
807.61,8.320e+1,,8.320e+1
807.66,1.114e+2,,1.114e+2
807.71,1.481e+2,,1.481e+2
807.76,1.954e+2,,1.954e+2
807.81,2.558e+2,,2.558e+2
807.86,3.323e+2,,3.323e+2
807.91,4.284e+2,,4.284e+2
807.96,5.481e+2,,5.481e+2
808.01,6.959e+2,,6.959e+2
808.06,8.769e+2,,8.769e+2
808.11,1.097e+3,,1.097e+3
808.16,1.361e+3,,1.361e+3
808.21,1.676e+3,,1.676e+3
808.26,2.048e+3,,2.048e+3
808.31,2.484e+3,,2.484e+3
808.36,2.990e+3,,2.990e+3
808.41,3.572e+3,,3.572e+3
808.46,4.235e+3,,4.235e+3
808.51,4.982e+3,,4.982e+3
808.56,5.816e+3,,5.816e+3
808.61,6.739e+3,,6.739e+3
808.66,7.749e+3,,7.749e+3
808.71,8.842e+3,,8.842e+3
808.76,1.001e+4,,1.001e+4
808.81,1.125e+4,,1.125e+4
808.86,1.255e+4,,1.255e+4
808.91,1.389e+4,,1.389e+4
808.96,1.526e+4,,1.526e+4
809.01,1.663e+4,,1.663e+4
809.06,1.799e+4,,1.799e+4
809.11,1.931e+4,,1.931e+4
809.16,2.058e+4,,2.058e+4
809.21,2.175e+4,,2.175e+4
809.26,2.282e+4,,2.282e+4
809.31,2.377e+4,,2.377e+4
809.36,2.456e+4,,2.456e+4
809.41,2.519e+4,,2.519e+4
809.46,2.563e+4,,2.563e+4
809.51,2.589e+4,,2.589e+4
809.56,2.595e+4,,2.595e+4
809.61,2.581e+4,,2.581e+4
809.66,2.548e+4,,2.548e+4
809.71,2.496e+4,,2.496e+4
809.76,2.426e+4,,2.426e+4
809.81,2.341e+4,,2.341e+4
809.86,2.241e+4,,2.241e+4
809.91,2.129e+4,,2.129e+4
809.96,2.008e+4,,2.008e+4
810.01,1.879e+4,,1.879e+4
810.06,1.745e+4,,1.745e+4
810.11,1.608e+4,,1.608e+4
810.16,1.471e+4,,1.471e+4
810.21,1.335e+4,,1.335e+4
810.26,1.203e+4,,1.203e+4
810.31,1.075e+4,,1.075e+4
810.36,9.536e+3,,9.536e+3
810.41,8.395e+3,,8.395e+3
810.46,7.335e+3,,7.335e+3
810.51,6.360e+3,,6.360e+3
810.56,5.472e+3,,5.472e+3
810.61,4.673e+3,,4.673e+3
810.66,3.960e+3,,3.960e+3
810.71,3.330e+3,,3.330e+3
810.76,2.779e+3,,2.779e+3
810.81,2.302e+3,,2.302e+3
810.86,1.892e+3,,1.892e+3
810.91,1.543e+3,,1.543e+3
810.96,1.249e+3,,1.249e+3
811.01,1.004e+3,,1.004e+3
811.06,8.002e+2,,8.002e+2
811.11,6.331e+2,,6.331e+2
811.16,4.971e+2,,4.971e+2
811.21,3.873e+2,,3.873e+2
811.26,2.995e+2,,2.995e+2
811.31,2.299e+2,,2.299e+2
811.36,1.751e+2,,1.751e+2
811.41,1.323e+2,,1.323e+2
811.46,9.924e+1,,9.924e+1
811.51,7.387e+1,,7.387e+1
811.56,5.456e+1,,5.456e+1
811.61,4.000e+1,,4.000e+1
811.66,2.910e+1,,2.910e+1
811.71,2.101e+1,,2.101e+1
811.76,1.505e+1,,1.505e+1
811.81,1.070e+1,,1.070e+1
811.86,7.552e+0,,7.552e+0
811.91,5.289e+0,,5.289e+0
811.96,3.675e+0,,3.675e+0
812.01,2.535e+0,,2.535e+0
812.06,1.735e+0,,1.735e+0
812.11,1.178e+0,,1.178e+0
812.16,7.943e-1,,7.943e-1
812.21,5.314e-1,,5.314e-1
812.26,3.527e-1,,3.527e-1
812.31,2.324e-1,,2.324e-1
812.36,1.519e-1,,1.519e-1
812.41,9.858e-2,,9.858e-2
812.46,6.348e-2,,6.348e-2
812.51,4.056e-2,,4.056e-2
812.56,2.572e-2,,2.572e-2
812.61,1.619e-2,,1.619e-2
812.66,1.011e-2,,1.011e-2
812.71,6.267e-3,,6.267e-3
812.76,3.855e-3,,3.855e-3
812.81,2.353e-3,,2.353e-3
812.86,1.425e-3,,1.425e-3
812.91,8.569e-4,,8.569e-4
812.96,5.112e-4,,5.112e-4
813.01,3.027e-4,,3.027e-4
813.06,1.778e-4,,1.778e-4
813.11,1.037e-4,,1.037e-4
813.16,6.001e-5,,6.001e-5
813.21,3.446e-5,,3.446e-5
813.26,1.964e-5,,1.964e-5
813.31,1.111e-5,,1.111e-5
813.36,6.235e-6,,6.235e-6
813.41,3.473e-6,,3.473e-6
813.46,1.920e-6,,1.920e-6
813.51,1.053e-6,,1.053e-6
813.56,5.733e-7,,5.733e-7
813.61,3.098e-7,,3.098e-7
813.66,1.661e-7,,1.661e-7
813.71,8.837e-8,,8.837e-8
813.76,4.667e-8,,4.667e-8
813.81,2.445e-8,,2.445e-8
813.86,1.272e-8,,1.272e-8
813.91,6.564e-9,,6.564e-9
813.96,3.362e-9,,3.362e-9
814.01,1.709e-9,,1.709e-9
814.06,8.619e-10,,8.619e-10
814.11,4.315e-10,,4.315e-10
814.16,2.143e-10,,2.143e-10
814.21,1.057e-10,,1.057e-10
814.26,5.170e-11,,5.170e-11
814.31,2.510e-11,,2.510e-11
