Wavelength (nm),Sum,Cu I (2.9e-01),Cu II (7.1e-01)
761.5,2.508e-10,,2.508e-10
761.55,2.200e-10,,2.200e-10
761.6,2.776e-10,,2.776e-10
761.65,4.442e-10,,4.442e-10
761.7,7.790e-10,,7.790e-10
761.75,1.399e-9,,1.399e-9
761.8,2.514e-9,,2.514e-9
761.85,4.492e-9,,4.492e-9
761.9,7.964e-9,,7.964e-9
761.95,1.400e-8,,1.400e-8
762,2.441e-8,,2.441e-8
762.05,4.220e-8,,4.220e-8
762.1,7.233e-8,,7.233e-8
762.15,1.229e-7,,1.229e-7
762.2,2.071e-7,,2.071e-7
762.25,3.459e-7,,3.459e-7
762.3,5.730e-7,,5.730e-7
762.35,9.411e-7,,9.411e-7
762.4,1.532e-6,,1.532e-6
762.45,2.474e-6,,2.474e-6
762.5,3.960e-6,,3.960e-6
762.55,6.285e-6,,6.285e-6
762.6,9.891e-6,,9.891e-6
762.65,1.543e-5,,1.543e-5
762.7,2.387e-5,,2.387e-5
762.75,3.662e-5,,3.662e-5
762.8,5.569e-5,,5.569e-5
762.85,8.397e-5,,8.397e-5
762.9,1.255e-4,,1.255e-4
762.95,1.861e-4,,1.861e-4
763,2.735e-4,,2.735e-4
763.05,3.986e-4,,3.986e-4
763.1,5.759e-4,,5.759e-4
763.15,8.250e-4,,8.250e-4
763.2,1.172e-3,,1.172e-3
763.25,1.650e-3,,1.650e-3
763.3,2.304e-3,,2.304e-3
763.35,3.190e-3,,3.190e-3
763.4,4.379e-3,,4.379e-3
763.45,5.961e-3,,5.961e-3
763.5,8.044e-3,,8.044e-3
763.55,1.076e-2,,1.076e-2
763.6,1.428e-2,,1.428e-2
763.65,1.878e-2,,1.878e-2
763.7,2.449e-2,,2.449e-2
763.75,3.167e-2,,3.167e-2
763.8,4.060e-2,,4.060e-2
763.85,5.161e-2,,5.161e-2
763.9,6.505e-2,,6.505e-2
763.95,8.128e-2,,8.128e-2
764,1.007e-1,,1.007e-1
764.05,1.237e-1,,1.237e-1
764.1,1.507e-1,,1.507e-1
764.15,1.820e-1,,1.820e-1
764.2,2.179e-1,,2.179e-1
764.25,2.587e-1,,2.587e-1
764.3,3.046e-1,,3.046e-1
764.35,3.555e-1,,3.555e-1
764.4,4.113e-1,,4.113e-1
764.45,4.720e-1,,4.720e-1
764.5,5.369e-1,,5.369e-1
764.55,6.056e-1,,6.056e-1
764.6,6.773e-1,,6.773e-1
764.65,7.510e-1,,7.510e-1
764.7,8.256e-1,,8.256e-1
764.75,9.000e-1,,9.000e-1
764.8,9.727e-1,,9.727e-1
764.85,1.042e+0,,1.042e+0
764.9,1.108e+0,,1.108e+0
764.95,1.167e+0,,1.167e+0
765,1.219e+0,,1.219e+0
765.05,1.262e+0,,1.262e+0
765.1,1.296e+0,,1.296e+0
765.15,1.319e+0,,1.319e+0
765.2,1.332e+0,,1.332e+0
765.25,1.333e+0,,1.333e+0
765.3,1.323e+0,,1.323e+0
765.35,1.301e+0,,1.301e+0
765.4,1.270e+0,,1.270e+0
765.45,1.228e+0,,1.228e+0
765.5,1.178e+0,,1.178e+0
765.55,1.120e+0,,1.120e+0
765.6,1.056e+0,,1.056e+0
765.65,9.869e-1,,9.869e-1
765.7,9.147e-1,,9.147e-1
765.75,8.406e-1,,8.406e-1
765.8,7.659e-1,,7.659e-1
765.85,6.919e-1,,6.919e-1
765.9,6.197e-1,,6.197e-1
765.95,5.504e-1,,5.504e-1
766,4.846e-1,,4.846e-1
766.05,4.231e-1,,4.231e-1
766.1,3.662e-1,,3.662e-1
766.15,3.143e-1,,3.143e-1
766.2,2.675e-1,,2.675e-1
766.25,2.257e-1,,2.257e-1
766.3,1.888e-1,,1.888e-1
766.35,1.566e-1,,1.566e-1
766.4,1.288e-1,,1.288e-1
766.45,1.050e-1,,1.050e-1
766.5,8.490e-2,,8.490e-2
766.55,6.806e-2,,6.806e-2
766.6,5.409e-2,,5.409e-2
766.65,4.263e-2,,4.263e-2
766.7,3.330e-2,,3.330e-2
766.75,2.580e-2,,2.580e-2
766.8,1.982e-2,,1.982e-2
766.85,1.509e-2,,1.509e-2
766.9,1.140e-2,,1.140e-2
766.95,8.532e-3,,8.532e-3
767,6.333e-3,,6.333e-3
767.05,4.661e-3,,4.661e-3
767.1,3.401e-3,,3.401e-3
767.15,2.461e-3,,2.461e-3
767.2,1.766e-3,,1.766e-3
767.25,1.256e-3,,1.256e-3
767.3,8.856e-4,,8.856e-4
767.35,6.193e-4,,6.193e-4
767.4,4.293e-4,,4.293e-4
767.45,2.951e-4,,2.951e-4
767.5,2.011e-4,,2.011e-4
767.55,1.359e-4,,1.359e-4
767.6,9.107e-5,,9.107e-5
767.65,6.050e-5,,6.050e-5
767.7,3.985e-5,,3.985e-5
767.75,2.602e-5,,2.602e-5
767.8,1.685e-5,,1.685e-5
767.85,1.082e-5,,1.082e-5
767.9,6.887e-6,,6.887e-6
767.95,4.346e-6,,4.346e-6
768,2.720e-6,,2.720e-6
768.05,1.688e-6,,1.688e-6
768.1,1.038e-6,,1.038e-6
768.15,6.332e-7,,6.332e-7
768.2,3.829e-7,,3.829e-7
768.25,2.296e-7,,2.296e-7
768.3,1.365e-7,,1.365e-7
768.35,8.047e-8,,8.047e-8
768.4,4.703e-8,,4.703e-8
768.45,2.725e-8,,2.725e-8
768.5,1.566e-8,,1.566e-8
768.55,8.921e-9,,8.921e-9
768.6,5.039e-9,,5.039e-9
768.65,2.822e-9,,2.822e-9
768.7,1.567e-9,,1.567e-9
768.75,8.626e-10,,8.626e-10
768.8,4.709e-10,,4.709e-10
768.85,2.549e-10,,2.549e-10
768.9,1.368e-10,,1.368e-10
768.95,7.277e-11,,7.277e-11
769,3.839e-11,,3.839e-11
769.05,2.008e-11,,2.008e-11
769.1,1.041e-11,,1.041e-11
769.15,5.354e-12,,5.354e-12
769.2,2.730e-12,,2.730e-12
769.25,1.380e-12,,1.380e-12
769.3,6.916e-13,,6.916e-13
769.35,3.437e-13,,3.437e-13
769.4,1.693e-13,,1.693e-13
769.45,8.272e-14,,8.272e-14
769.5,4.007e-14,,4.007e-14
769.55,1.924e-14,,1.924e-14
769.6,9.162e-15,,9.162e-15
769.65,4.325e-15,,4.325e-15
769.7,2.025e-15,,2.025e-15
769.75,9.397e-16,,9.397e-16
769.8,4.324e-16,,4.324e-16
769.85,1.973e-16,,1.973e-16
776.1,9.565e-17,,9.565e-17
776.15,2.049e-16,,2.049e-16
776.2,4.355e-16,,4.355e-16
776.25,9.179e-16,,9.179e-16
776.3,1.919e-15,,1.919e-15
776.35,3.978e-15,,3.978e-15
776.4,8.181e-15,,8.181e-15
776.45,1.669e-14,,1.669e-14
776.5,3.376e-14,,3.376e-14
776.55,6.773e-14,,6.773e-14
776.6,1.348e-13,,1.348e-13
776.65,2.660e-13,,2.660e-13
776.7,5.208e-13,,5.208e-13
776.75,1.011e-12,,1.011e-12
776.8,1.947e-12,,1.947e-12
776.85,3.720e-12,,3.720e-12
776.9,7.047e-12,,7.047e-12
776.95,1.324e-11,,1.324e-11
777,2.468e-11,,2.468e-11
777.05,4.562e-11,,4.562e-11
777.1,8.363e-11,,8.363e-11
777.15,1.521e-10,,1.521e-10
777.2,2.743e-10,,2.743e-10
777.25,4.906e-10,,4.906e-10
777.3,8.704e-10,,8.704e-10
777.35,1.532e-9,,1.532e-9
777.4,2.673e-9,,2.673e-9
777.45,4.627e-9,,4.627e-9
777.5,7.945e-9,,7.945e-9
777.55,1.353e-8,,1.353e-8
777.6,2.285e-8,,2.285e-8
777.65,3.828e-8,,3.828e-8
777.7,6.360e-8,,6.360e-8
777.75,1.048e-7,,1.048e-7
777.8,1.713e-7,,1.713e-7
777.85,2.777e-7,,2.777e-7
777.9,4.465e-7,,4.465e-7
777.95,7.120e-7,,7.120e-7
778,1.126e-6,,1.126e-6
778.05,1.767e-6,,1.767e-6
778.1,2.749e-6,,2.749e-6
778.15,4.243e-6,,4.243e-6
778.2,6.494e-6,,6.494e-6
778.25,9.859e-6,,9.859e-6
778.3,1.484e-5,,1.484e-5
778.35,2.217e-5,,2.217e-5
778.4,3.284e-5,,3.284e-5
778.45,4.824e-5,,4.824e-5
778.5,7.030e-5,,7.030e-5
778.55,1.016e-4,,1.016e-4
778.6,1.456e-4,,1.456e-4
778.65,2.071e-4,,2.071e-4
778.7,2.920e-4,,2.920e-4
778.75,4.084e-4,,4.084e-4
778.8,5.665e-4,,5.665e-4
778.85,7.794e-4,,7.794e-4
778.9,1.064e-3,,1.064e-3
778.95,1.439e-3,,1.439e-3
779,1.932e-3,,1.932e-3
779.05,2.573e-3,,2.573e-3
779.1,3.397e-3,,3.397e-3
779.15,4.450e-3,,4.450e-3
779.2,5.781e-3,,5.781e-3
779.25,7.448e-3,,7.448e-3
779.3,9.518e-3,,9.518e-3
779.35,1.206e-2,,1.206e-2
779.4,1.517e-2,,1.517e-2
779.45,1.891e-2,,1.891e-2
779.5,2.339e-2,,2.339e-2
779.55,2.869e-2,,2.869e-2
779.6,3.490e-2,,3.490e-2
779.65,4.211e-2,,4.211e-2
779.7,5.040e-2,,5.040e-2
779.75,5.983e-2,,5.983e-2
779.8,7.044e-2,,7.044e-2
779.85,8.225e-2,,8.225e-2
779.9,9.527e-2,,9.527e-2
779.95,1.094e-1,,1.094e-1
780,1.247e-1,,1.247e-1
780.05,1.410e-1,,1.410e-1
780.1,1.580e-1,,1.580e-1
780.15,1.757e-1,,1.757e-1
780.2,1.939e-1,,1.939e-1
780.25,2.121e-1,,2.121e-1
780.3,2.303e-1,,2.303e-1
780.35,2.481e-1,,2.481e-1
780.4,2.651e-1,,2.651e-1
780.45,2.812e-1,,2.812e-1
780.5,2.960e-1,,2.960e-1
780.55,3.094e-1,,3.094e-1
780.6,3.212e-1,,3.212e-1
780.65,3.314e-1,,3.314e-1
780.7,3.398e-1,,3.398e-1
780.75,3.467e-1,,3.467e-1
780.8,3.524e-1,,3.524e-1
780.85,3.571e-1,,3.571e-1
780.9,3.614e-1,,3.614e-1
780.95,3.658e-1,,3.658e-1
781,3.714e-1,,3.714e-1
781.05,3.788e-1,,3.788e-1
781.1,3.893e-1,,3.893e-1
781.15,4.039e-1,,4.039e-1
781.2,4.239e-1,,4.239e-1
781.25,4.508e-1,,4.508e-1
781.3,4.858e-1,,4.858e-1
781.35,5.303e-1,,5.303e-1
781.4,5.857e-1,,5.857e-1
781.45,6.533e-1,,6.533e-1
781.5,7.341e-1,,7.341e-1
781.55,8.291e-1,,8.291e-1
781.6,9.389e-1,,9.389e-1
781.65,1.064e+0,,1.064e+0
781.7,1.204e+0,,1.204e+0
781.75,1.359e+0,,1.359e+0
781.8,1.527e+0,,1.527e+0
781.85,1.708e+0,,1.708e+0
781.9,1.899e+0,,1.899e+0
781.95,2.099e+0,,2.099e+0
782,2.304e+0,,2.304e+0
782.05,2.510e+0,,2.510e+0
782.1,2.715e+0,,2.715e+0
782.15,2.915e+0,,2.915e+0
782.2,3.105e+0,,3.105e+0
782.25,3.282e+0,,3.282e+0
782.3,3.442e+0,,3.442e+0
782.35,3.580e+0,,3.580e+0
782.4,3.695e+0,,3.695e+0
782.45,3.782e+0,,3.782e+0
782.5,3.841e+0,,3.841e+0
782.55,3.868e+0,,3.868e+0
782.6,3.865e+0,,3.865e+0
782.65,3.830e+0,,3.830e+0
782.7,3.764e+0,,3.764e+0
782.75,3.670e+0,,3.670e+0
782.8,3.549e+0,,3.549e+0
782.85,3.404e+0,,3.404e+0
782.9,3.239e+0,,3.239e+0
782.95,3.056e+0,,3.056e+0
783,2.861e+0,,2.861e+0
783.05,2.656e+0,,2.656e+0
783.1,2.446e+0,,2.446e+0
783.15,2.234e+0,,2.234e+0
783.2,2.024e+0,,2.024e+0
783.25,1.818e+0,,1.818e+0
783.3,1.621e+0,,1.621e+0
783.35,1.433e+0,,1.433e+0
783.4,1.256e+0,,1.256e+0
783.45,1.092e+0,,1.092e+0
783.5,9.424e-1,,9.424e-1
783.55,8.063e-1,,8.063e-1
783.6,6.843e-1,,6.843e-1
783.65,5.760e-1,,5.760e-1
783.7,4.809e-1,,4.809e-1
783.75,3.983e-1,,3.983e-1
783.8,3.271e-1,,3.271e-1
783.85,2.665e-1,,2.665e-1
783.9,2.154e-1,,2.154e-1
783.95,1.726e-1,,1.726e-1
784,1.372e-1,,1.372e-1
784.05,1.082e-1,,1.082e-1
784.1,8.463e-2,,8.463e-2
784.15,6.565e-2,,6.565e-2
784.2,5.052e-2,,5.052e-2
784.25,3.855e-2,,3.855e-2
784.3,2.918e-2,,2.918e-2
784.35,2.191e-2,,2.191e-2
784.4,1.632e-2,,1.632e-2
784.45,1.205e-2,,1.205e-2
784.5,8.832e-3,,8.832e-3
784.55,6.418e-3,,6.418e-3
784.6,4.626e-3,,4.626e-3
784.65,3.307e-3,,3.307e-3
784.7,2.345e-3,,2.345e-3
784.75,1.650e-3,,1.650e-3
784.8,1.151e-3,,1.151e-3
784.85,7.963e-4,,7.963e-4
784.9,5.466e-4,,5.466e-4
784.95,3.721e-4,,3.721e-4
785,2.512e-4,,2.512e-4
785.05,1.683e-4,,1.683e-4
785.1,1.118e-4,,1.118e-4
785.15,7.365e-5,,7.365e-5
785.2,4.813e-5,,4.813e-5
785.25,3.120e-5,,3.120e-5
785.3,2.006e-5,,2.006e-5
785.35,1.279e-5,,1.279e-5
785.4,8.091e-6,,8.091e-6
785.45,5.076e-6,,5.076e-6
785.5,3.159e-6,,3.159e-6
785.55,1.950e-6,,1.950e-6
785.6,1.194e-6,,1.194e-6
785.65,7.248e-7,,7.248e-7
785.7,4.366e-7,,4.366e-7
785.75,2.609e-7,,2.609e-7
785.8,1.547e-7,,1.547e-7
785.85,9.109e-8,,9.109e-8
785.9,5.343e-8,,5.343e-8
785.95,3.149e-8,,3.149e-8
786,1.912e-8,,1.912e-8
786.05,1.276e-8,,1.276e-8
786.1,1.050e-8,,1.050e-8
786.15,1.163e-8,,1.163e-8
786.2,1.638e-8,,1.638e-8
786.25,2.603e-8,,2.603e-8
786.3,4.311e-8,,4.311e-8
786.35,7.207e-8,,7.207e-8
786.4,1.202e-7,,1.202e-7
786.45,1.992e-7,,1.992e-7
786.5,3.278e-7,,3.278e-7
786.55,5.351e-7,,5.351e-7
786.6,8.665e-7,,8.665e-7
786.65,1.392e-6,,1.392e-6
786.7,2.219e-6,,2.219e-6
786.75,3.508e-6,,3.508e-6
786.8,5.503e-6,,5.503e-6
786.85,8.562e-6,,8.562e-6
786.9,1.322e-5,,1.322e-5
786.95,2.024e-5,,2.024e-5
787,3.075e-5,,3.075e-5
787.05,4.634e-5,,4.634e-5
787.1,6.928e-5,,6.928e-5
787.15,1.028e-4,,1.028e-4
787.2,1.512e-4,,1.512e-4
787.25,2.207e-4,,2.207e-4
787.31,3.439e-4,,3.439e-4
787.36,4.932e-4,,4.932e-4
787.41,7.019e-4,,7.019e-4
787.46,9.909e-4,,9.909e-4
787.51,1.388e-3,,1.388e-3
787.56,1.929e-3,,1.929e-3
787.61,2.659e-3,,2.659e-3
787.66,3.637e-3,,3.637e-3
787.71,4.935e-3,,4.935e-3
787.76,6.645e-3,,6.645e-3
787.81,8.877e-3,,8.877e-3
787.86,1.177e-2,,1.177e-2
787.91,1.548e-2,,1.548e-2
787.96,2.019e-2,,2.019e-2
788.01,2.615e-2,,2.615e-2
788.06,3.360e-2,,3.360e-2
788.11,4.284e-2,,4.284e-2
788.16,5.420e-2,,5.420e-2
788.21,6.806e-2,,6.806e-2
788.26,8.481e-2,,8.481e-2
788.31,1.049e-1,,1.049e-1
788.36,1.287e-1,,1.287e-1
788.41,1.569e-1,,1.569e-1
788.46,1.897e-1,,1.897e-1
788.51,2.278e-1,,2.278e-1
788.56,2.714e-1,,2.714e-1
788.61,3.212e-1,,3.212e-1
788.66,3.774e-1,,3.774e-1
788.71,4.403e-1,,4.403e-1
788.76,5.101e-1,,5.101e-1
788.81,5.870e-1,,5.870e-1
788.86,6.708e-1,,6.708e-1
788.91,7.616e-1,,7.616e-1
788.96,8.590e-1,,8.590e-1
789.01,9.627e-1,,9.627e-1
789.06,1.072e+0,,1.072e+0
789.11,1.186e+0,,1.186e+0
789.16,1.305e+0,,1.305e+0
789.21,1.427e+0,,1.427e+0
789.26,1.551e+0,,1.551e+0
789.31,1.677e+0,,1.677e+0
789.36,1.802e+0,,1.802e+0
789.41,1.927e+0,,1.927e+0
789.46,2.048e+0,,2.048e+0
789.51,2.166e+0,,2.166e+0
789.56,2.278e+0,,2.278e+0
789.61,2.384e+0,,2.384e+0
789.66,2.482e+0,,2.482e+0
789.71,2.570e+0,,2.570e+0
789.76,2.648e+0,,2.648e+0
789.81,2.715e+0,,2.715e+0
789.86,2.768e+0,,2.768e+0
789.91,2.808e+0,,2.808e+0
789.96,2.834e+0,,2.834e+0
790.01,2.845e+0,,2.845e+0
790.06,2.841e+0,,2.841e+0
790.11,2.821e+0,,2.821e+0
790.16,2.785e+0,,2.785e+0
790.21,2.735e+0,,2.735e+0
790.26,2.669e+0,,2.669e+0
790.31,2.590e+0,,2.590e+0
790.36,2.498e+0,,2.498e+0
790.41,2.395e+0,,2.395e+0
790.46,2.282e+0,,2.282e+0
790.51,2.160e+0,,2.160e+0
790.56,2.031e+0,,2.031e+0
790.61,1.897e+0,,1.897e+0
790.66,1.761e+0,,1.761e+0
790.71,1.623e+0,,1.623e+0
790.76,1.485e+0,,1.485e+0
790.81,1.350e+0,,1.350e+0
790.86,1.218e+0,,1.218e+0
790.91,1.092e+0,,1.092e+0
790.96,9.713e-1,,9.713e-1
791.01,8.577e-1,,8.577e-1
791.06,7.519e-1,,7.519e-1
791.11,6.543e-1,,6.543e-1
791.16,5.651e-1,,5.651e-1
791.21,4.844e-1,,4.844e-1
791.26,4.121e-1,,4.121e-1
791.31,3.479e-1,,3.479e-1
791.36,2.915e-1,,2.915e-1
791.41,2.423e-1,,2.423e-1
791.46,1.999e-1,,1.999e-1
791.51,1.637e-1,,1.637e-1
791.56,1.329e-1,,1.329e-1
791.61,1.072e-1,,1.072e-1
791.66,8.570e-2,,8.570e-2
791.71,6.800e-2,,6.800e-2
791.76,5.353e-2,,5.353e-2
791.81,4.182e-2,,4.182e-2
791.86,3.241e-2,,3.241e-2
791.91,2.492e-2,,2.492e-2
791.96,1.901e-2,,1.901e-2
792.01,1.439e-2,,1.439e-2
792.06,1.080e-2,,1.080e-2
792.11,8.046e-3,,8.046e-3
792.16,5.946e-3,,5.946e-3
792.21,4.359e-3,,4.359e-3
792.26,3.171e-3,,3.171e-3
792.31,2.288e-3,,2.288e-3
792.36,1.638e-3,,1.638e-3
792.41,1.163e-3,,1.163e-3
792.46,8.196e-4,,8.196e-4
792.51,5.729e-4,,5.729e-4
792.56,3.972e-4,,3.972e-4
792.61,2.733e-4,,2.733e-4
792.66,1.865e-4,,1.865e-4
792.71,1.262e-4,,1.262e-4
792.76,8.479e-5,,8.479e-5
792.81,5.649e-5,,5.649e-5
792.86,3.734e-5,,3.734e-5
792.91,2.448e-5,,2.448e-5
792.96,1.593e-5,,1.593e-5
793.01,1.028e-5,,1.028e-5
793.06,6.579e-6,,6.579e-6
793.11,4.178e-6,,4.178e-6
793.16,2.632e-6,,2.632e-6
793.21,1.645e-6,,1.645e-6
793.26,1.020e-6,,1.020e-6
793.31,6.273e-7,,6.273e-7
793.36,3.827e-7,,3.827e-7
793.41,2.317e-7,,2.317e-7
793.46,1.391e-7,,1.391e-7
793.51,8.287e-8,,8.287e-8
793.56,4.897e-8,,4.897e-8
793.61,2.871e-8,,2.871e-8
793.66,1.669e-8,,1.669e-8
793.71,9.632e-9,,9.632e-9
793.76,5.512e-9,,5.512e-9
793.81,3.130e-9,,3.130e-9
793.86,1.763e-9,,1.763e-9
793.91,9.849e-10,,9.849e-10
793.96,5.459e-10,,5.459e-10
794.01,3.002e-10,,3.002e-10
794.06,1.637e-10,,1.637e-10
794.11,8.860e-11,,8.860e-11
794.16,4.756e-11,,4.756e-11
794.21,2.533e-11,,2.533e-11
794.26,1.338e-11,,1.338e-11
794.31,7.013e-12,,7.013e-12
794.36,3.646e-12,,3.646e-12
794.41,1.880e-12,,1.880e-12
794.46,9.620e-13,,9.620e-13
794.51,4.883e-13,,4.883e-13
794.56,2.459e-13,,2.459e-13
794.61,1.228e-13,,1.228e-13
794.66,6.085e-14,,6.085e-14
794.71,2.991e-14,,2.991e-14
794.76,1.459e-14,,1.459e-14
794.81,7.056e-15,,7.056e-15
794.86,3.386e-15,,3.386e-15
794.91,1.612e-15,,1.612e-15
794.96,7.614e-16,,7.614e-16
795.01,3.567e-16,,3.567e-16
804.71,6.298e-16,,6.298e-16
804.76,1.313e-15,,1.313e-15
804.81,2.716e-15,,2.716e-15
804.86,5.578e-15,,5.578e-15
804.91,1.137e-14,,1.137e-14
804.96,2.298e-14,,2.298e-14
805.01,4.612e-14,,4.612e-14
805.06,9.186e-14,,9.186e-14
805.11,1.815e-13,,1.815e-13
805.16,3.561e-13,,3.561e-13
805.21,6.931e-13,,6.931e-13
805.26,1.339e-12,,1.339e-12
805.31,2.567e-12,,2.567e-12
805.36,4.883e-12,,4.883e-12
805.41,9.219e-12,,9.219e-12
805.46,1.727e-11,,1.727e-11
805.51,3.212e-11,,3.212e-11
805.56,5.927e-11,,5.927e-11
805.61,1.085e-10,,1.085e-10
805.66,1.972e-10,,1.972e-10
805.71,3.557e-10,,3.557e-10
805.76,6.367e-10,,6.367e-10
805.81,1.131e-9,,1.131e-9
805.86,1.993e-9,,1.993e-9
805.91,3.487e-9,,3.487e-9
805.96,6.053e-9,,6.053e-9
806.01,1.043e-8,,1.043e-8
806.06,1.783e-8,,1.783e-8
806.11,3.025e-8,,3.025e-8
806.16,5.094e-8,,5.094e-8
806.21,8.513e-8,,8.513e-8
806.26,1.412e-7,,1.412e-7
806.31,2.323e-7,,2.323e-7
806.36,3.794e-7,,3.794e-7
806.41,6.150e-7,,6.150e-7
806.46,9.893e-7,,9.893e-7
806.51,1.579e-6,,1.579e-6
806.56,2.502e-6,,2.502e-6
806.61,3.933e-6,,3.933e-6
806.66,6.136e-6,,6.136e-6
806.71,9.500e-6,,9.500e-6
806.76,1.460e-5,,1.460e-5
806.81,2.226e-5,,2.226e-5
806.86,3.368e-5,,3.368e-5
806.91,5.058e-5,,5.058e-5
806.96,7.538e-5,,7.538e-5
807.01,1.115e-4,,1.115e-4
807.06,1.636e-4,,1.636e-4
807.11,2.384e-4,,2.384e-4
807.16,3.446e-4,,3.446e-4
807.21,4.943e-4,,4.943e-4
807.26,7.037e-4,,7.037e-4
807.31,9.943e-4,,9.943e-4
807.36,1.394e-3,,1.394e-3
807.41,1.940e-3,,1.940e-3
807.46,2.679e-3,,2.679e-3
807.51,3.671e-3,,3.671e-3
807.56,4.992e-3,,4.992e-3
807.61,6.737e-3,,6.737e-3
807.66,9.024e-3,,9.024e-3
807.71,1.199e-2,,1.199e-2
807.76,1.582e-2,,1.582e-2
807.81,2.071e-2,,2.071e-2
807.86,2.691e-2,,2.691e-2
807.91,3.469e-2,,3.469e-2
807.96,4.438e-2,,4.438e-2
808.01,5.635e-2,,5.635e-2
808.06,7.101e-2,,7.101e-2
808.11,8.880e-2,,8.880e-2
808.16,1.102e-1,,1.102e-1
808.21,1.357e-1,,1.357e-1
808.26,1.659e-1,,1.659e-1
808.31,2.012e-1,,2.012e-1
808.36,2.422e-1,,2.422e-1
808.41,2.893e-1,,2.893e-1
808.46,3.429e-1,,3.429e-1
808.51,4.034e-1,,4.034e-1
808.56,4.710e-1,,4.710e-1
808.61,5.457e-1,,5.457e-1
808.66,6.275e-1,,6.275e-1
808.71,7.160e-1,,7.160e-1
808.76,8.108e-1,,8.108e-1
808.81,9.112e-1,,9.112e-1
808.86,1.016e+0,,1.016e+0
808.91,1.125e+0,,1.125e+0
808.96,1.235e+0,,1.235e+0
809.01,1.347e+0,,1.347e+0
809.06,1.457e+0,,1.457e+0
809.11,1.564e+0,,1.564e+0
809.16,1.666e+0,,1.666e+0
809.21,1.762e+0,,1.762e+0
809.26,1.848e+0,,1.848e+0
809.31,1.925e+0,,1.925e+0
809.36,1.989e+0,,1.989e+0
809.41,2.039e+0,,2.039e+0
809.46,2.076e+0,,2.076e+0
809.51,2.096e+0,,2.096e+0
809.56,2.101e+0,,2.101e+0
809.61,2.090e+0,,2.090e+0
809.66,2.063e+0,,2.063e+0
809.71,2.021e+0,,2.021e+0
809.76,1.965e+0,,1.965e+0
809.81,1.895e+0,,1.895e+0
809.86,1.815e+0,,1.815e+0
809.91,1.724e+0,,1.724e+0
809.96,1.626e+0,,1.626e+0
810.01,1.522e+0,,1.522e+0
810.06,1.413e+0,,1.413e+0
810.11,1.302e+0,,1.302e+0
810.16,1.191e+0,,1.191e+0
810.21,1.081e+0,,1.081e+0
810.26,9.738e-1,,9.738e-1
810.31,8.705e-1,,8.705e-1
810.36,7.722e-1,,7.722e-1
810.41,6.798e-1,,6.798e-1
810.46,5.939e-1,,5.939e-1
810.51,5.150e-1,,5.150e-1
810.56,4.431e-1,,4.431e-1
810.61,3.784e-1,,3.784e-1
810.66,3.206e-1,,3.206e-1
810.71,2.697e-1,,2.697e-1
810.76,2.251e-1,,2.251e-1
810.81,1.864e-1,,1.864e-1
810.86,1.532e-1,,1.532e-1
810.91,1.250e-1,,1.250e-1
810.96,1.012e-1,,1.012e-1
811.01,8.128e-2,,8.128e-2
811.06,6.480e-2,,6.480e-2
811.11,5.127e-2,,5.127e-2
811.16,4.025e-2,,4.025e-2
811.21,3.137e-2,,3.137e-2
811.26,2.425e-2,,2.425e-2
811.31,1.861e-2,,1.861e-2
811.36,1.418e-2,,1.418e-2
811.41,1.071e-2,,1.071e-2
811.46,8.036e-3,,8.036e-3
811.51,5.981e-3,,5.981e-3
811.56,4.418e-3,,4.418e-3
811.61,3.239e-3,,3.239e-3
811.66,2.356e-3,,2.356e-3
811.71,1.701e-3,,1.701e-3
811.76,1.219e-3,,1.219e-3
811.81,8.667e-4,,8.667e-4
811.86,6.116e-4,,6.116e-4
811.91,4.283e-4,,4.283e-4
811.96,2.976e-4,,2.976e-4
812.01,2.053e-4,,2.053e-4
812.06,1.405e-4,,1.405e-4
812.11,9.542e-5,,9.542e-5
812.16,6.432e-5,,6.432e-5
812.21,4.303e-5,,4.303e-5
812.26,2.856e-5,,2.856e-5
812.31,1.882e-5,,1.882e-5
812.36,1.230e-5,,1.230e-5
812.41,7.983e-6,,7.983e-6
812.46,5.140e-6,,5.140e-6
812.51,3.285e-6,,3.285e-6
812.56,2.083e-6,,2.083e-6
812.61,1.311e-6,,1.311e-6
812.66,8.187e-7,,8.187e-7
812.71,5.074e-7,,5.074e-7
812.76,3.121e-7,,3.121e-7
812.81,1.905e-7,,1.905e-7
812.86,1.154e-7,,1.154e-7
812.91,6.939e-8,,6.939e-8
812.96,4.140e-8,,4.140e-8
813.01,2.451e-8,,2.451e-8
813.06,1.440e-8,,1.440e-8
813.11,8.397e-9,,8.397e-9
813.16,4.859e-9,,4.859e-9
813.21,2.791e-9,,2.791e-9
813.26,1.590e-9,,1.590e-9
813.31,8.995e-10,,8.995e-10
813.36,5.049e-10,,5.049e-10
813.41,2.812e-10,,2.812e-10
813.46,1.555e-10,,1.555e-10
813.51,8.528e-11,,8.528e-11
813.56,4.643e-11,,4.643e-11
813.61,2.508e-11,,2.508e-11
813.66,1.345e-11,,1.345e-11
813.71,7.156e-12,,7.156e-12
813.76,3.779e-12,,3.779e-12
813.81,1.980e-12,,1.980e-12
813.86,1.030e-12,,1.030e-12
813.91,5.315e-13,,5.315e-13
813.96,2.722e-13,,2.722e-13
814.01,1.384e-13,,1.384e-13
814.06,6.980e-14,,6.980e-14
814.11,3.494e-14,,3.494e-14
